task_id,view,doc_id,title,source_type,timestamp,body_excerpt,reviewer_can_guess_role_from_surface,reviewer_role_guess,reviewer_can_guess_answer_without_relation,severe_leakage,leakage_reason,notes,review_mode
uncued_018,neutral_metadata_visible,uncued_018_d02,Field Summary Memo,operations memo,2025-01-15,"A routing note for Northline service bay records when the Atlas valve checks packet was assembled. It gives chronology but not the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_018,neutral_metadata_hidden,uncued_018_d03,Document 1,document,2025-01-16,"A scheduling memo says the Atlas valve checks closeout was delayed by one day. It contains no total. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_018,neutral_metadata_hidden,uncued_018_d02,Document 2,document,2025-01-15,"A routing note for Northline service bay records when the Atlas valve checks packet was assembled. It gives chronology but not the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_018,neutral_metadata_hidden,uncued_018_d01,Document 3,document,2025-01-14,"A short operations digest says the Atlas valve checks count reached 211 in March 2025. The digest cites no visible row beyond the packet references. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that rel",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_018,neutral_metadata_hidden,uncued_018_d04,Document 4,document,2025-01-13,"The month-close ledger for Northline service bay lists 184 completed checks for Atlas valve checks in March 2025. The row uses the same workstream name as the claim but a different count from 211. The note uses the same site code, workstream name, and monthly ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_025,neutral_metadata_visible,uncued_025_d03,Service Ledger Extract,registry entry,2025-08-14,"A weekly digest repeats that Orion battery swaps reached 88 verified swaps in April 2025. The digest points to the same earlier bulletin used by another note in the packet. The note uses the same site code, workstream name, and monthly close date as the surrou",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_025,neutral_metadata_visible,uncued_025_d02,Operations Timeline Note,operations memo,2025-08-15,"A partner summary also gives 88 for Orion battery swaps in April 2025. Its visible citation points back to the weekly digest rather than to a separate count sheet. The note uses the same site code, workstream name, and monthly close date as the surrounding pac",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_025,neutral_metadata_visible,uncued_025_d04,Program Registry Entry,timeline note,2025-08-16,"A site memo for East Yard depot lists the workstream and month. It does not contain a final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_025,neutral_metadata_visible,uncued_025_d01,Field Summary Memo,field note,2025-08-13,"The closing ledger for East Yard depot gives 63 verified swaps for Orion battery swaps in April 2025. The ledger row is the only visible row with a final count different from 88. The note uses the same site code, workstream name, and monthly close date as the ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_025,neutral_metadata_hidden,uncued_025_d03,Document 1,document,2025-08-13,"The closing ledger for East Yard depot gives 63 verified swaps for Orion battery swaps in April 2025. The ledger row is the only visible row with a final count different from 88. The note uses the same site code, workstream name, and monthly close date as the ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_025,neutral_metadata_hidden,uncued_025_d02,Document 2,document,2025-08-15,"A partner summary also gives 88 for Orion battery swaps in April 2025. Its visible citation points back to the weekly digest rather than to a separate count sheet. The note uses the same site code, workstream name, and monthly close date as the surrounding pac",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_025,neutral_metadata_hidden,uncued_025_d04,Document 3,document,2025-08-14,"A weekly digest repeats that Orion battery swaps reached 88 verified swaps in April 2025. The digest points to the same earlier bulletin used by another note in the packet. The note uses the same site code, workstream name, and monthly close date as the surrou",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_025,neutral_metadata_hidden,uncued_025_d01,Document 4,document,2025-08-16,"A site memo for East Yard depot lists the workstream and month. It does not contain a final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_030,neutral_metadata_visible,uncued_030_d02,Service Ledger Extract,timeline note,2025-04-16,"A site memo for Northline service bay lists the workstream and month. It does not contain a final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rat",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_030,neutral_metadata_visible,uncued_030_d01,Operations Timeline Note,operations memo,2025-04-15,"A partner summary also gives 211 for Atlas valve checks in March 2025. Its visible citation points back to the weekly digest rather than to a separate count sheet. The note uses the same site code, workstream name, and monthly close date as the surrounding pac",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_030,neutral_metadata_visible,uncued_030_d03,Program Registry Entry,field note,2025-04-13,"The closing ledger for Northline service bay gives 184 completed checks for Atlas valve checks in March 2025. The ledger row is the only visible row with a final count different from 211. The note uses the same site code, workstream name, and monthly close dat",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_030,neutral_metadata_visible,uncued_030_d04,Field Summary Memo,registry entry,2025-04-14,"A weekly digest repeats that Atlas valve checks reached 211 completed checks in March 2025. The digest points to the same earlier bulletin used by another note in the packet. The note uses the same site code, workstream name, and monthly close date as the surr",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_030,neutral_metadata_hidden,uncued_030_d04,Document 1,document,2025-04-16,"A site memo for Northline service bay lists the workstream and month. It does not contain a final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rat",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_030,neutral_metadata_hidden,uncued_030_d02,Document 2,document,2025-04-13,"The closing ledger for Northline service bay gives 184 completed checks for Atlas valve checks in March 2025. The ledger row is the only visible row with a final count different from 211. The note uses the same site code, workstream name, and monthly close dat",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_030,neutral_metadata_hidden,uncued_030_d03,Document 3,document,2025-04-15,"A partner summary also gives 211 for Atlas valve checks in March 2025. Its visible citation points back to the weekly digest rather than to a separate count sheet. The note uses the same site code, workstream name, and monthly close date as the surrounding pac",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_030,neutral_metadata_hidden,uncued_030_d01,Document 4,document,2025-04-14,"A weekly digest repeats that Atlas valve checks reached 211 completed checks in March 2025. The digest points to the same earlier bulletin used by another note in the packet. The note uses the same site code, workstream name, and monthly close date as the surr",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_037,neutral_metadata_visible,uncued_037_d04,Service Ledger Extract,field note,2025-02-13,"A planning memo for Orion battery swaps describes the expected workload at East Yard depot. It was prepared before the monthly close and has no final number. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_037,neutral_metadata_visible,uncued_037_d03,Operations Timeline Note,operations memo,2025-02-15,"A handoff note names the workstream and site for April 2025. It contains no closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than label",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_037,neutral_metadata_visible,uncued_037_d01,Program Registry Entry,registry entry,2025-02-14,"A digest estimates 88 verified swaps for Orion battery swaps in April 2025. The note is framed as a running estimate and points to the planning memo. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that re",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_037,neutral_metadata_visible,uncued_037_d02,Field Summary Memo,timeline note,2025-02-16,"The closeout ledger lists 63 verified swaps for Orion battery swaps in April 2025. The row appears after the planning notes and uses the final close date. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_037,neutral_metadata_hidden,uncued_037_d04,Document 1,document,2025-02-15,"A handoff note names the workstream and site for April 2025. It contains no closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than label",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_037,neutral_metadata_hidden,uncued_037_d03,Document 2,document,2025-02-13,"A planning memo for Orion battery swaps describes the expected workload at East Yard depot. It was prepared before the monthly close and has no final number. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_037,neutral_metadata_hidden,uncued_037_d02,Document 3,document,2025-02-16,"The closeout ledger lists 63 verified swaps for Orion battery swaps in April 2025. The row appears after the planning notes and uses the final close date. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_037,neutral_metadata_hidden,uncued_037_d01,Document 4,document,2025-02-14,"A digest estimates 88 verified swaps for Orion battery swaps in April 2025. The note is framed as a running estimate and points to the planning memo. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that re",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_042,neutral_metadata_visible,uncued_042_d01,Service Ledger Extract,timeline note,2025-07-16,"The closeout ledger lists 184 completed checks for Atlas valve checks in March 2025. The row appears after the planning notes and uses the final close date. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_042,neutral_metadata_visible,uncued_042_d02,Operations Timeline Note,operations memo,2025-07-15,"A handoff note names the workstream and site for March 2025. It contains no closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than label",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_042,neutral_metadata_visible,uncued_042_d04,Program Registry Entry,field note,2025-07-13,"A planning memo for Atlas valve checks describes the expected workload at Northline service bay. It was prepared before the monthly close and has no final number. The note uses the same site code, workstream name, and monthly close date as the surrounding pack",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_042,neutral_metadata_visible,uncued_042_d03,Field Summary Memo,registry entry,2025-07-14,"A digest estimates 211 completed checks for Atlas valve checks in March 2025. The note is framed as a running estimate and points to the planning memo. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_042,neutral_metadata_hidden,uncued_042_d03,Document 1,document,2025-07-14,"A digest estimates 211 completed checks for Atlas valve checks in March 2025. The note is framed as a running estimate and points to the planning memo. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_042,neutral_metadata_hidden,uncued_042_d04,Document 2,document,2025-07-13,"A planning memo for Atlas valve checks describes the expected workload at Northline service bay. It was prepared before the monthly close and has no final number. The note uses the same site code, workstream name, and monthly close date as the surrounding pack",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_042,neutral_metadata_hidden,uncued_042_d02,Document 3,document,2025-07-16,"The closeout ledger lists 184 completed checks for Atlas valve checks in March 2025. The row appears after the planning notes and uses the final close date. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_042,neutral_metadata_hidden,uncued_042_d01,Document 4,document,2025-07-15,"A handoff note names the workstream and site for March 2025. It contains no closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than label",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_049,neutral_metadata_visible,uncued_049_d04,Service Ledger Extract,field note,2025-05-13,"A community roundup says the AuroraDock field upgrade toolkit appeared during April 2025. The item gives a program name and month but no linked operational record. The note uses the same site code, workstream name, and monthly close date as the surrounding pac",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_049,neutral_metadata_visible,uncued_049_d03,Operations Timeline Note,timeline note,2025-05-16,"A monthly index names the Orion battery swaps workstream and site. It lists regular service categories but no program launch entry. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depe",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_049,neutral_metadata_visible,uncued_049_d02,Program Registry Entry,operations memo,2025-05-15,"A service planning memo for East Yard depot lists routine Orion battery swaps work in April 2025. It does not mention the AuroraDock field upgrade toolkit. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so t",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_049,neutral_metadata_visible,uncued_049_d01,Field Summary Memo,registry entry,2025-05-14,"A partner recap repeats the AuroraDock field upgrade toolkit launch wording from the roundup. Its visible citation points to the roundup item. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_049,neutral_metadata_hidden,uncued_049_d04,Document 1,document,2025-05-15,"A service planning memo for East Yard depot lists routine Orion battery swaps work in April 2025. It does not mention the AuroraDock field upgrade toolkit. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so t",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_049,neutral_metadata_hidden,uncued_049_d02,Document 2,document,2025-05-13,"A community roundup says the AuroraDock field upgrade toolkit appeared during April 2025. The item gives a program name and month but no linked operational record. The note uses the same site code, workstream name, and monthly close date as the surrounding pac",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_049,neutral_metadata_hidden,uncued_049_d03,Document 3,document,2025-05-16,"A monthly index names the Orion battery swaps workstream and site. It lists regular service categories but no program launch entry. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depe",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_049,neutral_metadata_hidden,uncued_049_d01,Document 4,document,2025-05-14,"A partner recap repeats the AuroraDock field upgrade toolkit launch wording from the roundup. Its visible citation points to the roundup item. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_053,neutral_metadata_visible,uncued_053_d01,Service Ledger Extract,registry entry,2025-09-14,"A partner recap repeats the SolaceGrid repair exchange launch wording from the roundup. Its visible citation points to the roundup item. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_053,neutral_metadata_visible,uncued_053_d04,Operations Timeline Note,field note,2025-09-13,"A community roundup says the SolaceGrid repair exchange appeared during August 2025. The item gives a program name and month but no linked operational record. The note uses the same site code, workstream name, and monthly close date as the surrounding packet s",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_053,neutral_metadata_visible,uncued_053_d03,Program Registry Entry,operations memo,2025-09-15,"A service planning memo for Ridgeway bench lists routine Kestrel firmware checks work in August 2025. It does not mention the SolaceGrid repair exchange. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so tha",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_053,neutral_metadata_visible,uncued_053_d02,Field Summary Memo,timeline note,2025-09-16,"A monthly index names the Kestrel firmware checks workstream and site. It lists regular service categories but no program launch entry. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_053,neutral_metadata_hidden,uncued_053_d04,Document 1,document,2025-09-16,"A monthly index names the Kestrel firmware checks workstream and site. It lists regular service categories but no program launch entry. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_053,neutral_metadata_hidden,uncued_053_d01,Document 2,document,2025-09-15,"A service planning memo for Ridgeway bench lists routine Kestrel firmware checks work in August 2025. It does not mention the SolaceGrid repair exchange. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so tha",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_053,neutral_metadata_hidden,uncued_053_d02,Document 3,document,2025-09-14,"A partner recap repeats the SolaceGrid repair exchange launch wording from the roundup. Its visible citation points to the roundup item. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_053,neutral_metadata_hidden,uncued_053_d03,Document 4,document,2025-09-13,"A community roundup says the SolaceGrid repair exchange appeared during August 2025. The item gives a program name and month but no linked operational record. The note uses the same site code, workstream name, and monthly close date as the surrounding packet s",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_002,neutral_metadata_visible,uncued_002_d02,Service Ledger Extract,registry entry,2025-03-14,"A planning note for Mira sensor recalibrations describes the inspection route at Westhaven lab during May 2025. It gives staffing context and does not include a final monthly count. The note uses the same site code, workstream name, and monthly close date as t",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_002,neutral_metadata_visible,uncued_002_d04,Operations Timeline Note,timeline note,2025-03-16,"A routing note lists Westhaven lab as the site for the Mira sensor recalibrations workstream. The note does not provide a closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_002,neutral_metadata_visible,uncued_002_d03,Program Registry Entry,operations memo,2025-03-15,"A shift memo mentions that Mira sensor recalibrations work was concentrated in the final week of May 2025. It tracks handoff timing but not the final tally. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_002,neutral_metadata_visible,uncued_002_d01,Field Summary Memo,field note,2025-03-13,"The monthly ledger for Westhaven lab lists 97 closed tickets for Mira sensor recalibrations in May 2025. The entry is dated after the close of the month and uses the same work order code as the question. The note uses the same site code, workstream name, and m",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_002,neutral_metadata_hidden,uncued_002_d04,Document 1,document,2025-03-16,"A routing note lists Westhaven lab as the site for the Mira sensor recalibrations workstream. The note does not provide a closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_002,neutral_metadata_hidden,uncued_002_d02,Document 2,document,2025-03-14,"A planning note for Mira sensor recalibrations describes the inspection route at Westhaven lab during May 2025. It gives staffing context and does not include a final monthly count. The note uses the same site code, workstream name, and monthly close date as t",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_002,neutral_metadata_hidden,uncued_002_d03,Document 3,document,2025-03-13,"The monthly ledger for Westhaven lab lists 97 closed tickets for Mira sensor recalibrations in May 2025. The entry is dated after the close of the month and uses the same work order code as the question. The note uses the same site code, workstream name, and m",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_002,neutral_metadata_hidden,uncued_002_d01,Document 4,document,2025-03-15,"A shift memo mentions that Mira sensor recalibrations work was concentrated in the final week of May 2025. It tracks handoff timing but not the final tally. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_007,neutral_metadata_visible,uncued_007_d04,Service Ledger Extract,field note,2025-08-13,"The monthly ledger for East Yard depot lists 63 verified swaps for Orion battery swaps in April 2025. No line in the packet lists 88 for this workstream. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so tha",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_007,neutral_metadata_visible,uncued_007_d02,Operations Timeline Note,timeline note,2025-08-16,"A brief memo says the closeout was filed after the last weekend of April 2025. It does not state a number. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values r",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_007,neutral_metadata_visible,uncued_007_d03,Program Registry Entry,registry entry,2025-08-14,"A staffing note for Orion battery swaps names the same site and month. It does not report the closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_007,neutral_metadata_visible,uncued_007_d01,Field Summary Memo,operations memo,2025-08-15,"A routing note gives the work order code for Orion battery swaps. It omits the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than labe",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_007,neutral_metadata_hidden,uncued_007_d03,Document 1,document,2025-08-15,"A routing note gives the work order code for Orion battery swaps. It omits the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than labe",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_007,neutral_metadata_hidden,uncued_007_d04,Document 2,document,2025-08-13,"The monthly ledger for East Yard depot lists 63 verified swaps for Orion battery swaps in April 2025. No line in the packet lists 88 for this workstream. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so tha",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_007,neutral_metadata_hidden,uncued_007_d01,Document 3,document,2025-08-16,"A brief memo says the closeout was filed after the last weekend of April 2025. It does not state a number. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values r",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_007,neutral_metadata_hidden,uncued_007_d02,Document 4,document,2025-08-14,"A staffing note for Orion battery swaps names the same site and month. It does not report the closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_014,neutral_metadata_visible,uncued_014_d01,Service Ledger Extract,registry entry,2025-06-14,"A short operations digest says the Mira sensor recalibrations count reached 124 in May 2025. The digest cites no visible row beyond the packet references. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_014,neutral_metadata_visible,uncued_014_d04,Operations Timeline Note,operations memo,2025-06-15,"A routing note for Westhaven lab records when the Mira sensor recalibrations packet was assembled. It gives chronology but not the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_014,neutral_metadata_visible,uncued_014_d02,Program Registry Entry,timeline note,2025-06-16,"A scheduling memo says the Mira sensor recalibrations closeout was delayed by one day. It contains no total. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_014,neutral_metadata_visible,uncued_014_d03,Field Summary Memo,field note,2025-06-13,"The month-close ledger for Westhaven lab lists 97 closed tickets for Mira sensor recalibrations in May 2025. The row uses the same workstream name as the claim but a different count from 124. The note uses the same site code, workstream name, and monthly close",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_014,neutral_metadata_hidden,uncued_014_d02,Document 1,document,2025-06-14,"A short operations digest says the Mira sensor recalibrations count reached 124 in May 2025. The digest cites no visible row beyond the packet references. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_014,neutral_metadata_hidden,uncued_014_d04,Document 2,document,2025-06-15,"A routing note for Westhaven lab records when the Mira sensor recalibrations packet was assembled. It gives chronology but not the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_014,neutral_metadata_hidden,uncued_014_d03,Document 3,document,2025-06-13,"The month-close ledger for Westhaven lab lists 97 closed tickets for Mira sensor recalibrations in May 2025. The row uses the same workstream name as the claim but a different count from 124. The note uses the same site code, workstream name, and monthly close",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
