task_id,family,condition,model,prompt_condition,original_parse_success,original_parse_error,direct_parse_success,direct_parse_error,repair_attempted,repair_parse_success,repair_parse_error,final_parse_success,final_parse_error,cost_usd,direct_prompt_path,direct_response_path,repair_prompt_path,repair_response_path
ert_036,packet_judgment,generated_lore,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 12 column 6 (char 668)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_036.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_036.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_036.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_036.repair.response.json
ert_037,packet_judgment,generated_lore,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 12 column 6 (char 633)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_037.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_037.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_037.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_037.repair.response.json
ert_037,packet_judgment,generated_lore,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,Expecting value: line 1 column 1 (char 0),0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_037.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_037.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_037.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_037.repair.response.json
ert_038,packet_judgment,generated_lore,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 12 column 6 (char 769)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_038.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_038.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_038.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_038.repair.response.json
ert_039,packet_judgment,generated_lore,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 12 column 6 (char 654)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_039.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_039.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_039.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_039.repair.response.json
ert_040,evidence_selection,clean,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 12 column 6 (char 539)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_040.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_040.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_040.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_040.repair.response.json
ert_040,evidence_selection,clean,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 12 column 6 (char 435)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_040.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_040.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_040.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_040.repair.response.json
ert_042,evidence_selection,clean,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 12 column 6 (char 424)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_042.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_042.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_042.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_042.repair.response.json
ert_042,evidence_selection,clean,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 1 column 405 (char 404)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_042.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_042.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_042.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_042.repair.response.json
ert_043,evidence_selection,clean,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 12 column 6 (char 356)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_043.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_043.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_043.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_043.repair.response.json
ert_044,evidence_selection,clean,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 12 column 6 (char 500)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_044.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_044.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_044.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_044.repair.response.json
ert_044,evidence_selection,clean,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 12 column 6 (char 497)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_044.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_044.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_044.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_044.repair.response.json
ert_046,evidence_selection,clean,openai/gpt-5-mini,standard_answer,0.0,Expecting value: line 1 column 1 (char 0),0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_046.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_046.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_046.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_046.repair.response.json
ert_046,evidence_selection,clean,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 12 column 6 (char 509)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_046.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_046.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_046.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_046.repair.response.json
ert_047,evidence_selection,clean,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 12 column 6 (char 428)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_047.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_047.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_047.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_047.repair.response.json
ert_048,evidence_selection,conflicting_evidence,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 12 column 6 (char 585)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_048.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_048.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_048.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_048.repair.response.json
ert_048,evidence_selection,conflicting_evidence,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 1 column 500 (char 499)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_048.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_048.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_048.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_048.repair.response.json
ert_049,evidence_selection,conflicting_evidence,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 12 column 6 (char 625)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_049.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_049.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_049.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_049.repair.response.json
ert_049,evidence_selection,conflicting_evidence,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 12 column 6 (char 546)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_049.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_049.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_049.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_049.repair.response.json
ert_050,evidence_selection,conflicting_evidence,openai/gpt-5-mini,epistemic_hygiene_instruction,0.0,"Expecting ',' delimiter: line 12 column 6 (char 688)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_050.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_050.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_050.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/epistemic_hygiene_instruction/ert_050.repair.response.json
ert_051,evidence_selection,conflicting_evidence,openai/gpt-5-mini,standard_answer,0.0,"Expecting ',' delimiter: line 12 column 6 (char 495)",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",1.0,0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,"Error code: 403 - {'error': {'message': 'The request is prohibited due to a violation of provider Terms Of Service. ({""provider_name"":null})', 'type': 'upstream_error', 'param': '', 'code': 403, 'metadata': {'provider_name': None}}}",0.0,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_051.direct.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_051.direct.response.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_051.repair.prompt.json,results/reports-epistemic-parse-repair-gpt5mini/artifacts/openai_gpt-5-mini/standard_answer/ert_051.repair.response.json
