task_id,family,condition,difficulty,model,provider,budget_setting,prompt_condition,backend,parse_success,empty_output,schema_missing,attempt_count,visible_output_tokens,answer_word_count,evidence_assessment_word_count,max_action_rationale_word_count,supporting_evidence_count,rejected_evidence_count,overlength_rate,belief_correctness,evidence_cleanliness,uncertainty_discipline,support_empty_rate,evidence_precision,clean_support_recall,rejected_pollutant_rate,dual_role_rate,required_action_recall,primary_seeking_rate,duplicate_avoidance_rate,generated_lore_avoidance_rate,contradiction_seeking_rate,evidence_value_score,primary_action_rate,contradiction_action_rate,generated_lore_trace_rate,epistemic_escape,operational_epistemic_escape,conditional_epistemic_escape,confidence,cost_usd,gold_verdict,predicted_verdict,supporting_evidence,selected_doc_ids,actions,base_task_id,view,variant,polluted_support_rate,verification_action_score,exact_target_rate,support_doc_ids,rejected_doc_ids,prompt_path,response_path
uncued_013_visible,packet_judgment,conflicting_evidence,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,323,61,46,21,2,2,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.85,0.002963,refuted,insufficient,"uncued_013_d04,uncued_013_d01","uncued_013_d04,uncued_013_d01","[{""action"": ""search_primary"", ""target"": ""month-close ledger for East Yard depot"", ""rationale"": ""To resolve the conflicting counts of 63 and 88 swaps by finding the authoritative month-close ledger referenced in the field note.""}]",uncued_013,neutral_metadata_visible,baseline_original,1.0,,,"uncued_013_d04,uncued_013_d01","uncued_013_d03,uncued_013_d02",artifacts/gemini-3.1-pro-preview/standard_answer/baseline_original/uncued_013_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/baseline_original/uncued_013_visible.response.json
uncued_013_visible,packet_judgment,conflicting_evidence,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,325,50,53,20,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.2833333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.86,0.020534999999999998,refuted,refuted,uncued_013_d04,"uncued_013_d04,uncued_013_d01,uncued_013_d02","[{""action"": ""compare_versions"", ""target"": ""uncued_013_d04 vs uncued_013_d01"", ""rationale"": ""Compare the month-close ledger count against the operations digest because they state different totals for the same workstream and month.""}, {""action"": ""trace_source"", ""target"": ""uncued_013_d01 -> uncued_013_d02"", ""rationale"": ""Trace the digest's visible citation to see whether its cited packet reference actually supports the 88 count.""}]",uncued_013,neutral_metadata_visible,source_type_masked,0.0,,,uncued_013_d04,"uncued_013_d03,uncued_013_d01,uncued_013_d02",artifacts/gpt-5.5/standard_answer/source_type_masked/uncued_013_visible.prompt.json,artifacts/gpt-5.5/standard_answer/source_type_masked/uncued_013_visible.response.json
uncued_013_visible,packet_judgment,conflicting_evidence,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,417,64,78,21,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,0.8,0.0025855,refuted,refuted,uncued_013_d04,"uncued_013_d04,uncued_013_d01","[{""action"": ""search_primary"", ""target"": ""month-close ledger for East Yard depot April 2025"", ""rationale"": ""To verify the actual ledger count since secondary notes present conflicting numbers.""}, {""action"": ""compare_versions"", ""target"": ""uncued_013_d04 and uncued_013_d01"", ""rationale"": ""To resolve the discrepancy between the 63 swaps reported by the ledger note and the 88 reported in the operations digest.""}]",uncued_013,neutral_metadata_visible,order_randomized,0.0,,,uncued_013_d04,"uncued_013_d03,uncued_013_d01,uncued_013_d02",artifacts/gemini-3.1-pro-preview/standard_answer/order_randomized/uncued_013_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/order_randomized/uncued_013_visible.response.json
uncued_013_visible,packet_judgment,conflicting_evidence,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,363,50,53,19,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.2833333333333333,1.0,0.0,0.0,1.0,1.0,1.0,0.9,0.00186075,refuted,refuted,uncued_013_d04,"uncued_013_d04,uncued_013_d01,uncued_013_d02","[{""action"": ""trace_source"", ""target"": ""uncued_013_d01"", ""rationale"": ""Investigate the discrepancy in uncued_013_d01, which claims 88 swaps but cites uncued_013_d02 that does not contain a count.""}, {""action"": ""search_primary"", ""target"": ""Novalis Robotics verified swaps April 2025 ledger"", ""rationale"": ""Look for the primary source ledger from Novalis Robotics to confirm the 63 verified swaps count mentioned in uncued_013_d04.""}]",uncued_013,neutral_metadata_visible,source_type_masked,0.0,,,uncued_013_d04,"uncued_013_d03,uncued_013_d01,uncued_013_d02",artifacts/gemini-3.1-pro-preview/standard_answer/source_type_masked/uncued_013_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/source_type_masked/uncued_013_visible.response.json
uncued_013_visible,packet_judgment,conflicting_evidence,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,355,55,76,20,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.2833333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.82,0.02461,refuted,refuted,uncued_013_d04,"uncued_013_d04,uncued_013_d01,uncued_013_d02","[{""action"": ""compare_versions"", ""target"": ""uncued_013_d04 vs uncued_013_d01"", ""rationale"": ""Compare the direct month-close ledger count against the digest count for the same Orion battery swaps and April 2025 period.""}, {""action"": ""trace_source"", ""target"": ""uncued_013_d01 citation to uncued_013_d02"", ""rationale"": ""Check whether the digest's visible citation substantiates its stated count of 88.""}]",uncued_013,neutral_metadata_visible,prompt_paraphrase,0.0,,,uncued_013_d04,"uncued_013_d03,uncued_013_d01,uncued_013_d02",artifacts/gpt-5.5/standard_answer/prompt_paraphrase/uncued_013_visible.prompt.json,artifacts/gpt-5.5/standard_answer/prompt_paraphrase/uncued_013_visible.response.json
uncued_013_visible,packet_judgment,conflicting_evidence,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,389,43,83,32,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.2833333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.78,0.016455,refuted,refuted,uncued_013_d04,"uncued_013_d04,uncued_013_d01,uncued_013_d03","[{""action"": ""compare_versions"", ""target"": ""uncued_013_d04, uncued_013_d01"", ""rationale"": ""The environment contains two documents with the same workstream and month but conflicting counts: 63 versus 88. Comparing them is necessary to judge whether the 88 claim is verified or contradicted.""}, {""action"": ""trace_source"", ""target"": ""uncued_013_d01"", ""rationale"": ""The 88-count document is a short digest with no visible row or citation, while the 63-count document describes a month-close ledger row. Source traceability favors the ledger extract over the uncited digest.""}]",uncued_013,neutral_metadata_visible,citation_masked,0.0,,,uncued_013_d04,"uncued_013_d03,uncued_013_d01,uncued_013_d02",artifacts/gpt-5.5/standard_answer/citation_masked/uncued_013_visible.prompt.json,artifacts/gpt-5.5/standard_answer/citation_masked/uncued_013_visible.response.json
uncued_013_visible,packet_judgment,conflicting_evidence,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,439,80,57,19,2,2,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.2833333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.00458,refuted,insufficient,"uncued_013_d04,uncued_013_d01","uncued_013_d04,uncued_013_d01,uncued_013_d02","[{""action"": ""search_primary"", ""target"": ""April 2025 month-close ledger for East Yard depot"", ""rationale"": ""Accessing the primary month-close ledger is necessary to determine if the actual verified swap count is 63 or 88.""}, {""action"": ""compare_versions"", ""target"": ""uncued_013_d01 and uncued_013_d02"", ""rationale"": ""Analyze the chronological anomaly where Document 003, dated May 14, cites Document 004, which is dated May 15.""}]",uncued_013,neutral_metadata_visible,prompt_paraphrase,1.0,,,"uncued_013_d04,uncued_013_d01","uncued_013_d03,uncued_013_d02",artifacts/gemini-3.1-pro-preview/standard_answer/prompt_paraphrase/uncued_013_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/prompt_paraphrase/uncued_013_visible.response.json
uncued_013_visible,packet_judgment,conflicting_evidence,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,405,71,50,26,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,0.85,0.0036975000000000003,refuted,refuted,uncued_013_d04,"uncued_013_d04,uncued_013_d01","[{""action"": ""search_primary"", ""target"": ""East Yard depot month-close ledger April 2025"", ""rationale"": ""To access the primary month-close ledger and confirm the exact count of verified Orion battery swaps.""}, {""action"": ""compare_versions"", ""target"": ""Orion battery swaps operations digest vs ledger"", ""rationale"": ""To reconcile the 88 count from the operations digest with the 63 verified swaps in the ledger, likely determining if 88 refers to total unverified swaps.""}]",uncued_013,neutral_metadata_visible,citation_masked,0.0,,,uncued_013_d04,"uncued_013_d03,uncued_013_d01,uncued_013_d02",artifacts/gemini-3.1-pro-preview/standard_answer/citation_masked/uncued_013_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/citation_masked/uncued_013_visible.response.json
uncued_014_visible,packet_judgment,conflicting_evidence,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,315,44,63,17,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.2833333333333333,1.0,1.0,0.0,1.0,1.0,1.0,0.82,0.019975,refuted,refuted,uncued_014_d03,"uncued_014_d03,uncued_014_d01,uncued_014_d04","[{""action"": ""trace_source"", ""target"": ""uncued_014_d01 -> uncued_014_d04"", ""rationale"": ""The 124-count document is derivative and cites a timeline note that does not contain the final count.""}, {""action"": ""search_contradiction"", ""target"": ""uncued_014_d03"", ""rationale"": ""A month-close ledger row directly reports the same workstream and month with a different closed-ticket total.""}]",uncued_014,neutral_metadata_visible,baseline_original,0.0,,,uncued_014_d03,"uncued_014_d01,uncued_014_d04,uncued_014_d02",artifacts/gpt-5.5/standard_answer/baseline_original/uncued_014_visible.prompt.json,artifacts/gpt-5.5/standard_answer/baseline_original/uncued_014_visible.response.json
uncued_014_visible,packet_judgment,conflicting_evidence,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,433,82,80,20,2,2,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0025745,refuted,insufficient,"uncued_014_d01,uncued_014_d03","uncued_014_d01,uncued_014_d03","[{""action"": ""search_primary"", ""target"": ""Novalis Robotics Mira sensor recalibration logs May 2025"", ""rationale"": ""Search for the primary ticket logging system or official ledger from Novalis Robotics to resolve the contradictory counts.""}, {""action"": ""compare_versions"", ""target"": ""uncued_014_d01 and uncued_014_d03"", ""rationale"": ""Compare the details and validity of the operations digest stating 124 tickets against the field summary memo stating 97 tickets.""}]",uncued_014,neutral_metadata_visible,baseline_original,1.0,,,"uncued_014_d01,uncued_014_d03","uncued_014_d04,uncued_014_d02",artifacts/gemini-3.1-pro-preview/standard_answer/baseline_original/uncued_014_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/baseline_original/uncued_014_visible.response.json
uncued_014_visible,packet_judgment,conflicting_evidence,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,346,49,65,22,2,2,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.2833333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.78,0.028135,refuted,refuted,"uncued_014_d03,uncued_014_d04","uncued_014_d03,uncued_014_d01,uncued_014_d04","[{""action"": ""trace_source"", ""target"": ""uncued_014_d01 -> uncued_014_d04"", ""rationale"": ""Check whether the digest reporting 124 is supported by its cited source; the cited document provides chronology only and no final count.""}, {""action"": ""compare_versions"", ""target"": ""uncued_014_d01 vs uncued_014_d03"", ""rationale"": ""Compare the unsupported 124 digest against the month-close ledger statement reporting a different final count for the same workstream and month.""}]",uncued_014,neutral_metadata_visible,order_randomized,0.0,,,"uncued_014_d03,uncued_014_d04","uncued_014_d01,uncued_014_d02",artifacts/gpt-5.5/standard_answer/order_randomized/uncued_014_visible.prompt.json,artifacts/gpt-5.5/standard_answer/order_randomized/uncued_014_visible.response.json
uncued_014_visible,packet_judgment,conflicting_evidence,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,452,64,84,21,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.2833333333333333,1.0,0.0,0.0,1.0,1.0,1.0,0.85,0.0041525,refuted,refuted,uncued_014_d03,"uncued_014_d03,uncued_014_d01,uncued_014_d04","[{""action"": ""search_primary"", ""target"": ""Novalis Robotics Westhaven lab month-close ledger May 2025"", ""rationale"": ""To verify the exact ticket count from the primary ledger system, as the provided documents contain conflicting numbers and anomalous citations.""}, {""action"": ""trace_source"", ""target"": ""uncued_014_d01"", ""rationale"": ""To investigate the origin of the operations digest, which exhibits a temporal anomaly by citing a document dated in the future.""}]",uncued_014,neutral_metadata_visible,order_randomized,0.0,,,uncued_014_d03,"uncued_014_d01,uncued_014_d04,uncued_014_d02",artifacts/gemini-3.1-pro-preview/standard_answer/order_randomized/uncued_014_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/order_randomized/uncued_014_visible.response.json
uncued_014_visible,packet_judgment,conflicting_evidence,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,319,48,51,23,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.2833333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.82,0.014735000000000002,refuted,refuted,uncued_014_d03,"uncued_014_d03,uncued_014_d01,uncued_014_d04","[{""action"": ""trace_source"", ""target"": ""uncued_014_d01 -> uncued_014_d04"", ""rationale"": ""The document asserting 124 cites a timeline note that does not contain the final count, so the asserted number lacks visible primary support.""}, {""action"": ""compare_versions"", ""target"": ""uncued_014_d01 vs uncued_014_d03"", ""rationale"": ""Compare the unsupported 124 digest against the month-close ledger row that directly lists the count for the same workstream and month.""}]",uncued_014,neutral_metadata_visible,source_type_masked,0.0,,,uncued_014_d03,"uncued_014_d01,uncued_014_d04,uncued_014_d02",artifacts/gpt-5.5/standard_answer/source_type_masked/uncued_014_visible.prompt.json,artifacts/gpt-5.5/standard_answer/source_type_masked/uncued_014_visible.response.json
uncued_014_visible,packet_judgment,conflicting_evidence,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,317,35,67,21,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.2833333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.82,0.02088,refuted,refuted,uncued_014_d03,"uncued_014_d03,uncued_014_d01,uncued_014_d04","[{""action"": ""trace_source"", ""target"": ""uncued_014_d01 -> uncued_014_d04"", ""rationale"": ""Checked the citation behind the 124-count digest; the cited operations note provides chronology but not a final count.""}, {""action"": ""compare_versions"", ""target"": ""uncued_014_d01 vs uncued_014_d03"", ""rationale"": ""Compared the unsupported 124-count digest with the month-close ledger entry that reports a different count for the same workstream and month.""}]",uncued_014,neutral_metadata_visible,prompt_paraphrase,0.0,,,uncued_014_d03,"uncued_014_d01,uncued_014_d04,uncued_014_d02",artifacts/gpt-5.5/standard_answer/prompt_paraphrase/uncued_014_visible.prompt.json,artifacts/gpt-5.5/standard_answer/prompt_paraphrase/uncued_014_visible.response.json
uncued_014_visible,packet_judgment,conflicting_evidence,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,433,60,64,24,2,2,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0027215,refuted,insufficient,"uncued_014_d01,uncued_014_d03","uncued_014_d01,uncued_014_d03","[{""action"": ""search_primary"", ""target"": ""Westhaven lab month-close ledger May 2025"", ""rationale"": ""Retrieve the official month-close ledger for Westhaven lab to definitively verify the total count of closed tickets for Mira sensor recalibrations in May 2025.""}, {""action"": ""compare_versions"", ""target"": ""uncued_014_d01 and uncued_014_d03"", ""rationale"": ""Compare the conflicting operations digest and the month-close ledger to understand why one reports 124 while the other reports 97 closed tickets.""}]",uncued_014,neutral_metadata_visible,source_type_masked,1.0,,,"uncued_014_d01,uncued_014_d03","uncued_014_d04,uncued_014_d02",artifacts/gemini-3.1-pro-preview/standard_answer/source_type_masked/uncued_014_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/source_type_masked/uncued_014_visible.response.json
uncued_014_visible,packet_judgment,conflicting_evidence,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,410,66,55,23,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,0.85,0.00345275,refuted,refuted,uncued_014_d03,"uncued_014_d03,uncued_014_d01","[{""action"": ""search_primary"", ""target"": ""Novalis Robotics month-close ledger May 2025"", ""rationale"": ""Retrieve the primary month-close ledger to verify the exact number of closed tickets for Mira sensor recalibrations across all labs.""}, {""action"": ""compare_versions"", ""target"": ""uncued_014_d01 vs uncued_014_d03"", ""rationale"": ""Compare the operations digest (uncued_014_d01) claiming 124 against the field summary memo ledger (uncued_014_d03) claiming 97 to understand the discrepancy in ticket counting.""}]",uncued_014,neutral_metadata_visible,prompt_paraphrase,0.0,,,uncued_014_d03,"uncued_014_d01,uncued_014_d04,uncued_014_d02",artifacts/gemini-3.1-pro-preview/standard_answer/prompt_paraphrase/uncued_014_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/prompt_paraphrase/uncued_014_visible.response.json
uncued_014_visible,packet_judgment,conflicting_evidence,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,355,59,61,25,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,1.0,0.74,0.028055000000000004,refuted,refuted,uncued_014_d03,"uncued_014_d03,uncued_014_d01","[{""action"": ""compare_versions"", ""target"": ""uncued_014_d01 vs uncued_014_d03"", ""rationale"": ""The key evidence is a direct count conflict: one digest reports 124, while a month-close ledger row reports 97 for the same workstream and month.""}, {""action"": ""trace_source"", ""target"": ""uncued_014_d01"", ""rationale"": ""The 124 figure is weaker because the digest cites no visible underlying row, while the contradictory ledger statement is framed as the month-close ledger entry.""}]",uncued_014,neutral_metadata_visible,citation_masked,0.0,,,uncued_014_d03,"uncued_014_d01,uncued_014_d04,uncued_014_d02",artifacts/gpt-5.5/standard_answer/citation_masked/uncued_014_visible.prompt.json,artifacts/gpt-5.5/standard_answer/citation_masked/uncued_014_visible.response.json
uncued_014_visible,packet_judgment,conflicting_evidence,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,432,61,66,27,0,4,0.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.00244125,refuted,insufficient,,"uncued_014_d01,uncued_014_d03","[{""action"": ""search_primary"", ""target"": ""Novalis Robotics May 2025 official service ledger"", ""rationale"": ""There is a contradiction between available documents (124 vs 97 closed tickets) regarding the Mira sensor recalibrations. A primary source is required to determine the exact number.""}, {""action"": ""search_contradiction"", ""target"": ""Novalis Robotics Mira sensor recalibrations May 2025 Westhaven lab"", ""rationale"": ""To resolve the discrepancy between the Service Ledger Extract claiming 124 and the Field Summary Memo claiming 97.""}]",uncued_014,neutral_metadata_visible,citation_masked,0.0,,,,"uncued_014_d01,uncued_014_d04,uncued_014_d03,uncued_014_d02",artifacts/gemini-3.1-pro-preview/standard_answer/citation_masked/uncued_014_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/citation_masked/uncued_014_visible.response.json
uncued_018_visible,evidence_selection,conflicting_evidence,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,367,50,82,22,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.2833333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.82,0.029595,refuted,refuted,uncued_018_d04,"uncued_018_d04,uncued_018_d01,uncued_018_d02","[{""action"": ""trace_source"", ""target"": ""uncued_018_d01 -> uncued_018_d02"", ""rationale"": ""The 211-count statement is derivative and cites uncued_018_d02, so its source trail should be checked for an actual count.""}, {""action"": ""compare_versions"", ""target"": ""uncued_018_d04 vs uncued_018_d01"", ""rationale"": ""The environment contains a direct ledger-like count of 184 and a conflicting digest count of 211; comparing their source quality is necessary.""}]",uncued_018,neutral_metadata_visible,baseline_original,0.0,,,uncued_018_d04,"uncued_018_d01,uncued_018_d02,uncued_018_d03",artifacts/gpt-5.5/standard_answer/baseline_original/uncued_018_visible.prompt.json,artifacts/gpt-5.5/standard_answer/baseline_original/uncued_018_visible.response.json
uncued_018_visible,evidence_selection,conflicting_evidence,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,390,66,60,18,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.2833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.002739,refuted,refuted,uncued_018_d04,"uncued_018_d04,uncued_018_d01,uncued_018_d02","[{""action"": ""trace_source"", ""target"": ""uncued_018_d01"", ""rationale"": ""Verify why the digest claims a count of 211 while citing a memo that contains no final count.""}, {""action"": ""search_primary"", ""target"": ""Novalis Robotics Atlas valve checks ledger March 2025"", ""rationale"": ""Find the definitive primary ledger for the Northline service bay to confirm the actual count.""}]",uncued_018,neutral_metadata_visible,baseline_original,0.0,,,uncued_018_d04,"uncued_018_d02,uncued_018_d03,uncued_018_d01",artifacts/gemini-3.1-pro-preview/standard_answer/baseline_original/uncued_018_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/baseline_original/uncued_018_visible.response.json
uncued_018_visible,evidence_selection,conflicting_evidence,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,298,34,61,21,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.2833333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.78,0.021974999999999998,refuted,refuted,uncued_018_d04,"uncued_018_d04,uncued_018_d01,uncued_018_d02","[{""action"": ""compare_versions"", ""target"": ""uncued_018_d04 vs uncued_018_d01"", ""rationale"": ""The claim value 211 conflicts with a month-close ledger row reporting 184 for the same Atlas valve checks in March 2025.""}, {""action"": ""trace_source"", ""target"": ""uncued_018_d01 -> uncued_018_d02"", ""rationale"": ""The document asserting 211 cites uncued_018_d02, but that cited memo provides chronology only and no final count.""}]",uncued_018,neutral_metadata_visible,order_randomized,0.0,,,uncued_018_d04,"uncued_018_d01,uncued_018_d02,uncued_018_d03",artifacts/gpt-5.5/standard_answer/order_randomized/uncued_018_visible.prompt.json,artifacts/gpt-5.5/standard_answer/order_randomized/uncued_018_visible.response.json
uncued_018_visible,evidence_selection,conflicting_evidence,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,421,73,77,26,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.2833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.85,0.004487,refuted,refuted,uncued_018_d04,"uncued_018_d04,uncued_018_d01,uncued_018_d02","[{""action"": ""search_primary"", ""target"": ""Novalis Robotics Atlas valve checks March 2025 official ledger"", ""rationale"": ""Access the primary month-close ledger for Northline service bay to definitively confirm whether the true count is 184 or 211 and to verify the company name.""}, {""action"": ""trace_source"", ""target"": ""uncued_018_d01"", ""rationale"": ""Investigate the source of the Service Ledger Extract to understand why it incorrectly attributes a count of 211 to a document that contains no final count.""}]",uncued_018,neutral_metadata_visible,order_randomized,0.0,,,uncued_018_d04,"uncued_018_d02,uncued_018_d03,uncued_018_d01",artifacts/gemini-3.1-pro-preview/standard_answer/order_randomized/uncued_018_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/order_randomized/uncued_018_visible.response.json
uncued_018_visible,evidence_selection,conflicting_evidence,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,355,48,72,21,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.2833333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.82,0.030265,refuted,refuted,uncued_018_d04,"uncued_018_d04,uncued_018_d01,uncued_018_d02","[{""action"": ""compare_versions"", ""target"": ""uncued_018_d04 vs uncued_018_d01"", ""rationale"": ""The direct month-close ledger entry gives a different completed-check count than the digest, so the conflicting count sources must be compared.""}, {""action"": ""trace_source"", ""target"": ""uncued_018_d01 citation to uncued_018_d02"", ""rationale"": ""The 211-count digest cites uncued_018_d02, but that cited memo contains chronology only and no final count, weakening the 211 claim.""}]",uncued_018,neutral_metadata_visible,source_type_masked,0.0,,,uncued_018_d04,"uncued_018_d01,uncued_018_d02,uncued_018_d03",artifacts/gpt-5.5/standard_answer/source_type_masked/uncued_018_visible.prompt.json,artifacts/gpt-5.5/standard_answer/source_type_masked/uncued_018_visible.response.json
uncued_018_visible,evidence_selection,conflicting_evidence,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,385,53,67,21,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.00262325,refuted,refuted,uncued_018_d04,"uncued_018_d04,uncued_018_d01","[{""action"": ""compare_versions"", ""target"": ""uncued_018_d04 and uncued_018_d01"", ""rationale"": ""Comparing the month-close ledger and the operations digest to understand the discrepancy in completed checks.""}, {""action"": ""trace_source"", ""target"": ""uncued_018_d01"", ""rationale"": ""Tracing the source of the 211 figure in the operations digest, as its citation (uncued_018_d02) does not contain the final count.""}]",uncued_018,neutral_metadata_visible,source_type_masked,0.0,,,uncued_018_d04,"uncued_018_d02,uncued_018_d03,uncued_018_d01",artifacts/gemini-3.1-pro-preview/standard_answer/source_type_masked/uncued_018_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/source_type_masked/uncued_018_visible.response.json
