task_id,difficulty,episode_type,model,retriever,strategy,prompt,backend,parse_success,claim_accuracy,escape_rate,contaminated_citation_rate,abstention_quality,overconfident_wrong_rate,over_abstention_rate,generated_lore_overclaim_rate,false_consensus_susceptibility,primary_recovery_rate,confidence,cost_usd,supporting_evidence,rejected_evidence,gold_claim_verdict,predicted_claim_verdict,has_required_supporting_evidence,clean_supporting_evidence,primary_in_context,primary_cited,primary_rejected,primary_ignored,best_primary_context_rank,primary_support,final_doc_ids,prompt_version
eham_133,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.00026205,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_133_pollutant_root,eham_133_repost_00,eham_133_repost_02,eham_133_repost_03,eham_133_repost_01,eham_133_context_05,eham_133_context_06,eham_133_context_07",claim_first_citation_v1_1
eham_133,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0002472,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_133_pollutant_root,eham_133_repost_00,eham_133_repost_02,eham_133_context_05,eham_133_context_06,eham_133_context_07,eham_133_context_08,eham_133_context_09",claim_first_citation_v1_1
eham_134,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.00030555,,"eham_134_pollutant_root,eham_134_repost_01,eham_134_repost_02,eham_134_repost_03,eham_134_repost_00,eham_134_context_05,eham_134_context_06,eham_134_context_07",insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_134_pollutant_root,eham_134_repost_01,eham_134_repost_02,eham_134_repost_03,eham_134_repost_00,eham_134_context_05,eham_134_context_06,eham_134_context_07",claim_first_citation_v1_1
eham_134,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0003,,"eham_134_pollutant_root,eham_134_repost_01,eham_134_repost_02,eham_134_context_05,eham_134_context_06,eham_134_context_07,eham_134_context_08,eham_134_context_09",insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_134_pollutant_root,eham_134_repost_01,eham_134_repost_02,eham_134_context_05,eham_134_context_06,eham_134_context_07,eham_134_context_08,eham_134_context_09",claim_first_citation_v1_1
eham_135,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0003045,,"eham_135_pollutant_root,eham_135_repost_00,eham_135_repost_01,eham_135_repost_02,eham_135_repost_03",insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_135_pollutant_root,eham_135_repost_00,eham_135_repost_01,eham_135_repost_02,eham_135_repost_03,eham_135_context_05,eham_135_context_06,eham_135_context_07",claim_first_citation_v1_1
eham_135,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.00026175,,"eham_135_pollutant_root,eham_135_repost_00,eham_135_repost_01",insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_135_pollutant_root,eham_135_repost_00,eham_135_repost_01,eham_135_context_05,eham_135_context_06,eham_135_context_07,eham_135_context_08,eham_135_context_09",claim_first_citation_v1_1
eham_136,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0003237,,"eham_136_pollutant_root,eham_136_repost_00,eham_136_repost_01,eham_136_repost_02,eham_136_repost_03,eham_136_repost_04,eham_136_context_06,eham_136_context_07",insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_136_pollutant_root,eham_136_repost_00,eham_136_repost_01,eham_136_repost_02,eham_136_repost_04,eham_136_repost_03,eham_136_context_06,eham_136_context_07",claim_first_citation_v1_1
eham_136,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0002442,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_136_pollutant_root,eham_136_repost_00,eham_136_repost_01,eham_136_context_06,eham_136_context_07,eham_136_context_08,eham_136_context_09,eham_136_context_10",claim_first_citation_v1_1
eham_137,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.00028305,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_137_pollutant_root,eham_137_repost_00,eham_137_repost_01,eham_137_repost_03,eham_137_repost_04,eham_137_repost_02,eham_137_context_06,eham_137_context_07",claim_first_citation_v1_1
eham_137,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0002646,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_137_pollutant_root,eham_137_repost_00,eham_137_repost_01,eham_137_context_06,eham_137_context_07,eham_137_context_08,eham_137_context_09,eham_137_context_10",claim_first_citation_v1_1
eham_138,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0002679,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_138_pollutant_root,eham_138_repost_00,eham_138_repost_02,eham_138_repost_03,eham_138_repost_04,eham_138_repost_01,eham_138_context_06,eham_138_context_07",claim_first_citation_v1_1
eham_138,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.00029385,,"eham_138_pollutant_root,eham_138_repost_00,eham_138_repost_02,eham_138_context_06,eham_138_context_07,eham_138_context_08,eham_138_context_09,eham_138_context_10",insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_138_pollutant_root,eham_138_repost_00,eham_138_repost_02,eham_138_context_06,eham_138_context_07,eham_138_context_08,eham_138_context_09,eham_138_context_10",claim_first_citation_v1_1
eham_139,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.00027645,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_139_pollutant_root,eham_139_repost_01,eham_139_repost_02,eham_139_repost_03,eham_139_repost_04,eham_139_repost_00,eham_139_context_06,eham_139_context_07",claim_first_citation_v1_1
eham_139,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.00030135,,"eham_139_pollutant_root,eham_139_repost_01,eham_139_repost_02,eham_139_context_06,eham_139_context_07,eham_139_context_08,eham_139_context_09,eham_139_context_10",insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_139_pollutant_root,eham_139_repost_01,eham_139_repost_02,eham_139_context_06,eham_139_context_07,eham_139_context_08,eham_139_context_09,eham_139_context_10",claim_first_citation_v1_1
eham_140,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.000291,,"eham_140_pollutant_root,eham_140_repost_00,eham_140_repost_01,eham_140_repost_02,eham_140_context_04,eham_140_context_05,eham_140_context_06,eham_140_context_07",insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_140_pollutant_root,eham_140_repost_00,eham_140_repost_01,eham_140_repost_02,eham_140_context_04,eham_140_context_05,eham_140_context_06,eham_140_context_07",claim_first_citation_v1_1
eham_140,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0002934,,"eham_140_pollutant_root,eham_140_repost_00,eham_140_repost_01,eham_140_context_04,eham_140_context_05,eham_140_context_06,eham_140_context_07,eham_140_context_08",insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_140_pollutant_root,eham_140_repost_00,eham_140_repost_01,eham_140_context_04,eham_140_context_05,eham_140_context_06,eham_140_context_07,eham_140_context_08",claim_first_citation_v1_1
eham_141,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.00028845,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_141_pollutant_root,eham_141_repost_00,eham_141_repost_01,eham_141_repost_02,eham_141_repost_04,eham_141_repost_03,eham_141_context_06,eham_141_context_07",claim_first_citation_v1_1
eham_141,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.00024795,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_141_pollutant_root,eham_141_repost_00,eham_141_repost_01,eham_141_context_06,eham_141_context_07,eham_141_context_08,eham_141_context_09,eham_141_context_10",claim_first_citation_v1_1
eham_142,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0002946,,"eham_142_pollutant_root,eham_142_repost_00,eham_142_repost_01,eham_142_repost_02,eham_142_context_04,eham_142_context_05,eham_142_context_06,eham_142_context_07",insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_142_pollutant_root,eham_142_repost_00,eham_142_repost_01,eham_142_repost_02,eham_142_context_04,eham_142_context_05,eham_142_context_06,eham_142_context_07",claim_first_citation_v1_1
eham_142,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.00025545,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_142_pollutant_root,eham_142_repost_00,eham_142_repost_01,eham_142_context_04,eham_142_context_05,eham_142_context_06,eham_142_context_07,eham_142_context_08",claim_first_citation_v1_1
eham_143,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.00030585,,"eham_143_pollutant_root,eham_143_repost_00,eham_143_repost_02,eham_143_repost_03,eham_143_repost_04,eham_143_repost_01",insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_143_pollutant_root,eham_143_repost_00,eham_143_repost_02,eham_143_repost_03,eham_143_repost_04,eham_143_repost_01,eham_143_context_06,eham_143_context_07",claim_first_citation_v1_1
eham_143,L5,L5_halluweb_generated_lore,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1_1,api,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0002616,,,insufficient,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,,"eham_143_pollutant_root,eham_143_repost_00,eham_143_repost_02,eham_143_context_06,eham_143_context_07,eham_143_context_08,eham_143_context_09,eham_143_context_10",claim_first_citation_v1_1
eham_000,L0,L0_clean_web,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002913,"eham_000_primary_a,eham_000_primary_b","eham_000_pollutant_root,eham_000_repost_00,eham_000_repost_01,eham_000_repost_02,eham_000_repost_03,eham_000_context_07",supported,supported,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_000_primary_a,eham_000_primary_b","eham_000_primary_a,eham_000_primary_b,eham_000_pollutant_root,eham_000_repost_00,eham_000_repost_01,eham_000_repost_02,eham_000_repost_03,eham_000_context_07",claim_first_citation_v1
eham_000,L0,L0_clean_web,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0001974,"eham_000_primary_a,eham_000_primary_b","eham_000_pollutant_root,eham_000_repost_03,eham_000_repost_02,eham_000_context_13,eham_000_context_12,eham_000_context_11",supported,supported,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_000_primary_a,eham_000_primary_b","eham_000_primary_a,eham_000_primary_b,eham_000_pollutant_root,eham_000_repost_03,eham_000_repost_02,eham_000_context_13,eham_000_context_12,eham_000_context_11",claim_first_citation_v1
eham_001,L0,L0_clean_web,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.00026085,"eham_001_primary_a,eham_001_primary_b",,supported,supported,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_001_primary_a,eham_001_primary_b","eham_001_primary_a,eham_001_primary_b,eham_001_pollutant_root,eham_001_repost_00,eham_001_repost_01,eham_001_repost_02,eham_001_repost_03,eham_001_context_07",claim_first_citation_v1
eham_001,L0,L0_clean_web,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002886,"eham_001_primary_a,eham_001_primary_b","eham_001_pollutant_root,eham_001_repost_02,eham_001_repost_01,eham_001_context_13,eham_001_context_12,eham_001_context_11",supported,supported,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_001_primary_a,eham_001_primary_b","eham_001_primary_a,eham_001_primary_b,eham_001_pollutant_root,eham_001_repost_02,eham_001_repost_01,eham_001_context_13,eham_001_context_12,eham_001_context_11",claim_first_citation_v1
eham_002,L0,L0_clean_web,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00029835,"eham_002_primary_a,eham_002_primary_b","eham_002_pollutant_root,eham_002_repost_00,eham_002_repost_01,eham_002_repost_02,eham_002_repost_03",supported,supported,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_002_primary_a,eham_002_primary_b","eham_002_primary_a,eham_002_primary_b,eham_002_pollutant_root,eham_002_repost_00,eham_002_repost_01,eham_002_repost_03,eham_002_repost_02,eham_002_context_07",claim_first_citation_v1
eham_002,L0,L0_clean_web,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.000276,"eham_002_primary_a,eham_002_primary_b","eham_002_pollutant_root,eham_002_repost_03,eham_002_repost_01,eham_002_context_13,eham_002_context_12,eham_002_context_11",supported,supported,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_002_primary_a,eham_002_primary_b","eham_002_primary_a,eham_002_primary_b,eham_002_pollutant_root,eham_002_repost_03,eham_002_repost_01,eham_002_context_13,eham_002_context_12,eham_002_context_11",claim_first_citation_v1
eham_003,L0,L0_clean_web,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00029205,"eham_003_primary_a,eham_003_primary_b","eham_003_pollutant_root,eham_003_repost_00,eham_003_repost_01,eham_003_repost_02,eham_003_repost_03",supported,supported,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_003_primary_a,eham_003_primary_b","eham_003_primary_a,eham_003_primary_b,eham_003_pollutant_root,eham_003_repost_00,eham_003_repost_02,eham_003_repost_03,eham_003_repost_01,eham_003_context_07",claim_first_citation_v1
eham_003,L0,L0_clean_web,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00028395,"eham_003_primary_a,eham_003_primary_b","eham_003_pollutant_root,eham_003_repost_03,eham_003_repost_02,eham_003_context_13,eham_003_context_12,eham_003_context_11",supported,supported,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_003_primary_a,eham_003_primary_b","eham_003_primary_a,eham_003_primary_b,eham_003_pollutant_root,eham_003_repost_03,eham_003_repost_02,eham_003_context_13,eham_003_context_12,eham_003_context_11",claim_first_citation_v1
eham_004,L0,L0_clean_web,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002973,"eham_004_primary_a,eham_004_primary_b","eham_004_pollutant_root,eham_004_repost_01,eham_004_repost_02,eham_004_repost_00,eham_004_context_06,eham_004_context_07",supported,supported,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_004_primary_a,eham_004_primary_b","eham_004_primary_a,eham_004_primary_b,eham_004_pollutant_root,eham_004_repost_01,eham_004_repost_02,eham_004_repost_00,eham_004_context_06,eham_004_context_07",claim_first_citation_v1
eham_004,L0,L0_clean_web,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.00028875,,,supported,supported,0.0,1.0,1.0,0.0,0.0,1.0,1,"eham_004_primary_a,eham_004_primary_b","eham_004_primary_a,eham_004_primary_b,eham_004_pollutant_root,eham_004_repost_02,eham_004_repost_01,eham_004_context_13,eham_004_context_12,eham_004_context_11",claim_first_citation_v1
eham_005,L0,L0_clean_web,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002541,"eham_005_primary_a,eham_005_primary_b",,supported,supported,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_005_primary_a,eham_005_primary_b","eham_005_primary_a,eham_005_primary_b,eham_005_pollutant_root,eham_005_repost_00,eham_005_repost_01,eham_005_repost_02,eham_005_repost_03,eham_005_context_07",claim_first_citation_v1
eham_005,L0,L0_clean_web,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0001722,"eham_005_primary_a,eham_005_primary_b",,supported,supported,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_005_primary_a,eham_005_primary_b","eham_005_primary_a,eham_005_primary_b,eham_005_pollutant_root,eham_005_repost_03,eham_005_repost_02,eham_005_context_13,eham_005_context_12,eham_005_context_11",claim_first_citation_v1
eham_006,L0,L0_clean_web,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00031785,,,supported,supported,0.0,1.0,1.0,0.0,0.0,1.0,1,"eham_006_primary_a,eham_006_primary_b","eham_006_primary_a,eham_006_primary_b,eham_006_pollutant_root,eham_006_repost_00,eham_006_repost_01,eham_006_repost_02,eham_006_repost_04,eham_006_repost_03",claim_first_citation_v1
eham_006,L0,L0_clean_web,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002928,,,supported,supported,0.0,1.0,1.0,0.0,0.0,1.0,1,"eham_006_primary_a,eham_006_primary_b","eham_006_primary_a,eham_006_primary_b,eham_006_pollutant_root,eham_006_repost_04,eham_006_repost_02,eham_006_context_13,eham_006_context_12,eham_006_context_11",claim_first_citation_v1
eham_007,L0,L0_clean_web,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00028875,"eham_007_primary_a,eham_007_primary_b","eham_007_pollutant_root,eham_007_repost_00,eham_007_repost_01,eham_007_repost_02,eham_007_context_06,eham_007_context_07",supported,supported,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_007_primary_a,eham_007_primary_b","eham_007_primary_a,eham_007_primary_b,eham_007_pollutant_root,eham_007_repost_00,eham_007_repost_01,eham_007_repost_02,eham_007_context_06,eham_007_context_07",claim_first_citation_v1
eham_007,L0,L0_clean_web,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9,0.000285,,,supported,supported,0.0,1.0,1.0,0.0,0.0,1.0,1,"eham_007_primary_a,eham_007_primary_b","eham_007_primary_a,eham_007_primary_b,eham_007_pollutant_root,eham_007_repost_01,eham_007_repost_00,eham_007_context_13,eham_007_context_12,eham_007_context_11",claim_first_citation_v1
eham_008,L0,L0_clean_web,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00031665,,,supported,supported,0.0,1.0,1.0,0.0,0.0,1.0,1,"eham_008_primary_a,eham_008_primary_b","eham_008_primary_a,eham_008_primary_b,eham_008_pollutant_root,eham_008_repost_00,eham_008_repost_02,eham_008_repost_03,eham_008_repost_01,eham_008_context_07",claim_first_citation_v1
eham_008,L0,L0_clean_web,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00025095,"eham_008_primary_a,eham_008_primary_b",,supported,supported,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_008_primary_a,eham_008_primary_b","eham_008_primary_a,eham_008_primary_b,eham_008_pollutant_root,eham_008_repost_03,eham_008_repost_02,eham_008_context_13,eham_008_context_12,eham_008_context_11",claim_first_citation_v1
eham_009,L0,L0_clean_web,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0002835,"eham_009_primary_a,eham_009_primary_b","eham_009_pollutant_root,eham_009_repost_01,eham_009_repost_02,eham_009_repost_00,eham_009_context_06,eham_009_context_07",supported,supported,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_009_primary_a,eham_009_primary_b","eham_009_primary_a,eham_009_primary_b,eham_009_pollutant_root,eham_009_repost_01,eham_009_repost_02,eham_009_repost_00,eham_009_context_06,eham_009_context_07",claim_first_citation_v1
eham_009,L0,L0_clean_web,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00028095,"eham_009_primary_a,eham_009_primary_b","eham_009_pollutant_root,eham_009_repost_02,eham_009_repost_01,eham_009_context_13,eham_009_context_12,eham_009_context_11",supported,supported,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_009_primary_a,eham_009_primary_b","eham_009_primary_a,eham_009_primary_b,eham_009_pollutant_root,eham_009_repost_02,eham_009_repost_01,eham_009_context_13,eham_009_context_12,eham_009_context_11",claim_first_citation_v1
eham_010,L0,L0_clean_web,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00029865,"eham_010_primary_a,eham_010_primary_b","eham_010_pollutant_root,eham_010_repost_00,eham_010_repost_01,eham_010_repost_02,eham_010_repost_03,eham_010_repost_04",supported,supported,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_010_primary_a,eham_010_primary_b","eham_010_primary_a,eham_010_primary_b,eham_010_pollutant_root,eham_010_repost_00,eham_010_repost_01,eham_010_repost_02,eham_010_repost_03,eham_010_repost_04",claim_first_citation_v1
eham_010,L0,L0_clean_web,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002856,,,supported,supported,0.0,1.0,1.0,0.0,0.0,1.0,1,"eham_010_primary_a,eham_010_primary_b","eham_010_primary_a,eham_010_primary_b,eham_010_pollutant_root,eham_010_repost_03,eham_010_repost_02,eham_010_context_13,eham_010_context_12,eham_010_context_11",claim_first_citation_v1
eham_011,L0,L0_clean_web,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00030285,"eham_011_primary_a,eham_011_primary_b","eham_011_pollutant_root,eham_011_repost_00,eham_011_repost_01,eham_011_repost_02,eham_011_repost_03,eham_011_repost_04",supported,supported,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_011_primary_a,eham_011_primary_b","eham_011_primary_a,eham_011_primary_b,eham_011_pollutant_root,eham_011_repost_00,eham_011_repost_01,eham_011_repost_02,eham_011_repost_04,eham_011_repost_03",claim_first_citation_v1
eham_011,L0,L0_clean_web,openai/gpt-4o-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.0002832,,,supported,supported,0.0,1.0,1.0,0.0,0.0,1.0,1,"eham_011_primary_a,eham_011_primary_b","eham_011_primary_a,eham_011_primary_b,eham_011_pollutant_root,eham_011_repost_04,eham_011_repost_02,eham_011_context_13,eham_011_context_12,eham_011_context_11",claim_first_citation_v1
eham_012,L0,L0_clean_web,openai/gpt-4o-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.95,0.00031905,,,supported,supported,0.0,1.0,1.0,0.0,0.0,1.0,1,"eham_012_primary_a,eham_012_primary_b","eham_012_primary_a,eham_012_primary_b,eham_012_pollutant_root,eham_012_repost_00,eham_012_repost_01,eham_012_repost_03,eham_012_repost_04,eham_012_repost_02",claim_first_citation_v1
