row_id,source_run,variant,task_id,base_task_id,view,model,family,condition,gold_verdict,predicted_verdict,parse_success,belief_correctness,operational_epistemic_escape,primary_failure_component,belief_correct_but_operational_failed,insufficient_verdict,supported_or_refuted_verdict,polluted_support_present,clean_support_present,all_support_polluted,support_mentions_primary_source,verification_action_present,verification_action_targets_primary,robustness_variant_row,generated_lore_selected,duplicate_root_count,support_doc_ids,selected_doc_ids,polluted_support_doc_ids,clean_support_doc_ids
361,pilot,,uncued_047_hidden,uncued_047,neutral_metadata_hidden,gemini-3.1-pro-preview,active_verification,buried_primary,supported,supported,1.0,1.0,0.0,required_action_missing,1,0,1,0,1,0,1,1,1,0,0,0,uncued_047_d02,"uncued_047_d02,uncued_047_d01",,uncued_047_d02
362,pilot,,uncued_056_visible,uncued_056,neutral_metadata_visible,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,1.0,none,0,1,0,0,0,0,0,1,1,0,1,1,"uncued_056_d02,uncued_056_d04","uncued_056_d01,uncued_056_d02,uncued_056_d03",,
363,pilot,,uncued_048_visible,uncued_048,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,1.0,none,0,1,0,0,0,0,0,1,1,0,1,0,,"uncued_048_d02,uncued_048_d03,uncued_048_d01",,
364,pilot,,uncued_056_hidden,uncued_056,neutral_metadata_hidden,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,uncued_056_d03,"uncued_056_d03,uncued_056_d04,uncued_056_d02",uncued_056_d03,
365,pilot,,uncued_016_hidden,uncued_016,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,conflicting_evidence,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,1,0,0,0,uncued_016_d01,"uncued_016_d01,uncued_016_d02",uncued_016_d01,
366,pilot,,uncued_048_hidden,uncued_048,neutral_metadata_hidden,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,uncued_048_d02,"uncued_048_d02,uncued_048_d01,uncued_048_d04",uncued_048_d02,
367,pilot,,uncued_057_visible,uncued_057,neutral_metadata_visible,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,uncued_057_d04,"uncued_057_d04,uncued_057_d03,uncued_057_d02",uncued_057_d04,
368,pilot,,uncued_057_hidden,uncued_057,neutral_metadata_hidden,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,uncued_057_d01,"uncued_057_d01,uncued_057_d04,uncued_057_d02",uncued_057_d01,
369,pilot,,uncued_049_visible,uncued_049,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,0,uncued_049_d04,"uncued_049_d04,uncued_049_d03,uncued_049_d02",uncued_049_d04,
370,pilot,,uncued_017_visible,uncued_017,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,1,0,0,1,uncued_017_d03,"uncued_017_d04,uncued_017_d03,uncued_017_d01",uncued_017_d03,
371,pilot,,uncued_058_visible,uncued_058,neutral_metadata_visible,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,1.0,none,0,1,0,0,0,0,0,1,1,0,1,1,"uncued_058_d04,uncued_058_d03","uncued_058_d01,uncued_058_d02,uncued_058_d04",,
372,pilot,,uncued_049_hidden,uncued_049,neutral_metadata_hidden,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,0,uncued_049_d02,"uncued_049_d04,uncued_049_d02,uncued_049_d03",uncued_049_d02,
373,pilot,,uncued_058_hidden,uncued_058,neutral_metadata_hidden,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,0,1,1,"uncued_058_d04,uncued_058_d03,uncued_058_d01","uncued_058_d04,uncued_058_d02,uncued_058_d03",uncued_058_d04,
374,pilot,,uncued_050_visible,uncued_050,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,1.0,none,0,1,0,0,0,0,0,1,1,0,1,1,,"uncued_050_d04,uncued_050_d02,uncued_050_d03",,
375,pilot,,uncued_050_hidden,uncued_050,neutral_metadata_hidden,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,1.0,none,0,1,0,0,0,0,0,1,1,0,1,1,,"uncued_050_d03,uncued_050_d02,uncued_050_d01",,
376,pilot,,uncued_059_visible,uncued_059,neutral_metadata_visible,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,1.0,none,0,1,0,0,0,0,0,1,1,0,1,1,"uncued_059_d03,uncued_059_d01","uncued_059_d02,uncued_059_d04,uncued_059_d03",,
377,pilot,,uncued_059_hidden,uncued_059,neutral_metadata_hidden,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,uncued_059_d01,"uncued_059_d01,uncued_059_d04,uncued_059_d02",uncued_059_d01,
378,pilot,,uncued_017_hidden,uncued_017,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,conflicting_evidence,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,1,0,1,1,1,0,0,0,"uncued_017_d02,uncued_017_d01","uncued_017_d02,uncued_017_d01",uncued_017_d02,uncued_017_d01
379,pilot,,uncued_051_visible,uncued_051,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,1.0,none,0,1,0,0,0,0,0,1,1,0,1,0,,"uncued_051_d01,uncued_051_d02,uncued_051_d04",,
380,pilot,,uncued_051_hidden,uncued_051,neutral_metadata_hidden,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,1.0,none,0,1,0,0,0,0,0,1,1,0,1,0,,"uncued_051_d04,uncued_051_d02,uncued_051_d03",,
381,pilot,,uncued_052_visible,uncued_052,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,0,uncued_052_d02,"uncued_052_d02,uncued_052_d01,uncued_052_d04",uncued_052_d02,
382,pilot,,uncued_018_visible,uncued_018,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,conflicting_evidence,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,1,0,0,0,uncued_018_d01,"uncued_018_d01,uncued_018_d04",uncued_018_d01,
383,pilot,,uncued_052_hidden,uncued_052,neutral_metadata_hidden,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,uncued_052_d03,"uncued_052_d03,uncued_052_d04,uncued_052_d02",uncued_052_d03,
384,pilot,,uncued_053_visible,uncued_053,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,0,0,0,0,1,1,0,1,1,,"uncued_053_d04,uncued_053_d01,uncued_053_d03",,
385,pilot,,uncued_018_hidden,uncued_018,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,1,0,0,1,uncued_018_d01,"uncued_018_d04,uncued_018_d01,uncued_018_d02",uncued_018_d01,
386,pilot,,uncued_053_hidden,uncued_053,neutral_metadata_hidden,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,0,0,0,0,1,1,0,1,0,,"uncued_053_d04,uncued_053_d01,uncued_053_d03",,
387,pilot,,uncued_054_visible,uncued_054,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,0,0,0,0,1,1,0,1,1,,"uncued_054_d03,uncued_054_d01,uncued_054_d04",,
388,pilot,,uncued_054_hidden,uncued_054,neutral_metadata_hidden,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,0,0,0,0,1,1,0,1,1,,"uncued_054_d02,uncued_054_d04,uncued_054_d03",,
389,pilot,,uncued_019_visible,uncued_019,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,0,0,0,0,uncued_019_d01,"uncued_019_d01,uncued_019_d04",uncued_019_d01,
390,pilot,,uncued_055_visible,uncued_055,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,0,0,0,0,1,1,0,1,1,,"uncued_055_d04,uncued_055_d03,uncued_055_d01",,
391,pilot,,uncued_055_hidden,uncued_055,neutral_metadata_hidden,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,0,0,0,0,1,1,0,1,1,,"uncued_055_d03,uncued_055_d02,uncued_055_d01",,
392,pilot,,uncued_019_hidden,uncued_019,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,0,0,0,1,uncued_019_d03,"uncued_019_d02,uncued_019_d03,uncued_019_d01",uncued_019_d03,
393,pilot,,uncued_056_visible,uncued_056,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,uncued_056_d01,"uncued_056_d04,uncued_056_d01,uncued_056_d03",uncued_056_d01,
394,pilot,,uncued_056_hidden,uncued_056,neutral_metadata_hidden,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,"uncued_056_d03,uncued_056_d04","uncued_056_d03,uncued_056_d02,uncued_056_d04","uncued_056_d03,uncued_056_d04",
395,pilot,,uncued_057_visible,uncued_057,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,1.0,none,0,1,0,0,0,0,0,1,1,0,1,0,,"uncued_057_d04,uncued_057_d02,uncued_057_d01",,
396,pilot,,uncued_020_visible,uncued_020,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,0,0,0,0,uncued_020_d03,"uncued_020_d03,uncued_020_d01",uncued_020_d03,
397,pilot,,uncued_057_hidden,uncued_057,neutral_metadata_hidden,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,refuted,1.0,0.0,0.0,belief_incorrect,0,0,1,0,0,0,0,1,1,0,1,0,,"uncued_057_d02,uncued_057_d03,uncued_057_d01",,
398,pilot,,uncued_058_visible,uncued_058,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,"uncued_058_d01,uncued_058_d02","uncued_058_d01,uncued_058_d04,uncued_058_d02","uncued_058_d01,uncued_058_d02",
399,pilot,,uncued_020_hidden,uncued_020,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,conflicting_evidence,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,1,0,0,1,uncued_020_d01,"uncued_020_d01,uncued_020_d03,uncued_020_d04",uncued_020_d01,
400,pilot,,uncued_058_hidden,uncued_058,neutral_metadata_hidden,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,1.0,none,0,1,0,0,0,0,0,1,1,0,1,0,,"uncued_058_d04,uncued_058_d03,uncued_058_d01",,
401,pilot,,uncued_059_visible,uncued_059,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,1.0,none,0,1,0,0,0,0,0,1,1,0,1,1,,"uncued_059_d02,uncued_059_d01,uncued_059_d04",,
402,pilot,,uncued_059_hidden,uncued_059,neutral_metadata_hidden,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,uncued_059_d01,"uncued_059_d01,uncued_059_d02,uncued_059_d04",uncued_059_d01,
403,pilot,,uncued_021_visible,uncued_021,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,conflicting_evidence,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,1,0,0,0,uncued_021_d01,"uncued_021_d04,uncued_021_d01",uncued_021_d01,
404,pilot,,uncued_021_hidden,uncued_021,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,conflicting_evidence,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,0,0,0,1,uncued_021_d02,"uncued_021_d02,uncued_021_d01,uncued_021_d03",uncued_021_d02,
405,pilot,,uncued_022_visible,uncued_022,neutral_metadata_visible,deepseek-v4-pro,active_verification,conflicting_evidence,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,0,0,0,1,uncued_022_d03,"uncued_022_d04,uncued_022_d03,uncued_022_d02",uncued_022_d03,
406,pilot,,uncued_022_hidden,uncued_022,neutral_metadata_hidden,deepseek-v4-pro,active_verification,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,1,0,0,1,uncued_022_d02,"uncued_022_d04,uncued_022_d02,uncued_022_d01",uncued_022_d02,
407,pilot,,uncued_023_visible,uncued_023,neutral_metadata_visible,deepseek-v4-pro,active_verification,conflicting_evidence,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,0,0,0,1,uncued_023_d01,"uncued_023_d01,uncued_023_d02,uncued_023_d04",uncued_023_d01,
408,pilot,,uncued_023_hidden,uncued_023,neutral_metadata_hidden,deepseek-v4-pro,active_verification,conflicting_evidence,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,1,0,0,1,uncued_023_d03,"uncued_023_d02,uncued_023_d03,uncued_023_d04",uncued_023_d03,
409,pilot,,uncued_024_visible,uncued_024,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,false_consensus,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,0,0,0,uncued_024_d02,"uncued_024_d02,uncued_024_d01,uncued_024_d04",,uncued_024_d02
410,pilot,,uncued_024_hidden,uncued_024,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,false_consensus,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,1,0,0,0,"uncued_024_d02,uncued_024_d04","uncued_024_d01,uncued_024_d02,uncued_024_d04","uncued_024_d02,uncued_024_d04",
411,pilot,,uncued_025_visible,uncued_025,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,false_consensus,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,1,0,0,0,"uncued_025_d03,uncued_025_d02","uncued_025_d01,uncued_025_d03,uncued_025_d02","uncued_025_d02,uncued_025_d03",
412,pilot,,uncued_025_hidden,uncued_025,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,false_consensus,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,0,0,0,0,uncued_025_d03,"uncued_025_d02,uncued_025_d04,uncued_025_d03",,uncued_025_d03
413,pilot,,uncued_026_visible,uncued_026,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,false_consensus,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,1,0,0,0,"uncued_026_d03,uncued_026_d04","uncued_026_d03,uncued_026_d02,uncued_026_d04","uncued_026_d03,uncued_026_d04",
414,pilot,,uncued_026_hidden,uncued_026,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,false_consensus,refuted,refuted,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,0,0,0,uncued_026_d02,"uncued_026_d02,uncued_026_d04,uncued_026_d01",,uncued_026_d02
415,pilot,,uncued_027_visible,uncued_027,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,false_consensus,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,1,0,0,0,"uncued_027_d02,uncued_027_d01","uncued_027_d04,uncued_027_d02,uncued_027_d01","uncued_027_d01,uncued_027_d02",
416,pilot,,uncued_027_hidden,uncued_027,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,false_consensus,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,0,0,0,0,1,1,0,0,0,,"uncued_027_d02,uncued_027_d01,uncued_027_d04",,
417,pilot,,uncued_028_visible,uncued_028,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,false_consensus,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,0,0,0,0,"uncued_028_d03,uncued_028_d02","uncued_028_d03,uncued_028_d01,uncued_028_d02","uncued_028_d02,uncued_028_d03",
418,pilot,,uncued_028_hidden,uncued_028,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,false_consensus,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,1,0,0,0,"uncued_028_d04,uncued_028_d01","uncued_028_d02,uncued_028_d04,uncued_028_d01","uncued_028_d01,uncued_028_d04",
419,pilot,,uncued_029_visible,uncued_029,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,false_consensus,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,1,0,0,0,"uncued_029_d02,uncued_029_d01","uncued_029_d04,uncued_029_d02,uncued_029_d01","uncued_029_d01,uncued_029_d02",
420,pilot,,uncued_029_hidden,uncued_029,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,false_consensus,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,1,0,0,0,"uncued_029_d04,uncued_029_d03","uncued_029_d04,uncued_029_d03,uncued_029_d02","uncued_029_d03,uncued_029_d04",
421,pilot,,uncued_030_visible,uncued_030,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,false_consensus,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,1,0,0,0,"uncued_030_d04,uncued_030_d01","uncued_030_d03,uncued_030_d04,uncued_030_d01","uncued_030_d01,uncued_030_d04",
422,pilot,,uncued_030_hidden,uncued_030,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,false_consensus,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,1,0,0,0,"uncued_030_d03,uncued_030_d01","uncued_030_d03,uncued_030_d01,uncued_030_d02","uncued_030_d01,uncued_030_d03",
423,pilot,,uncued_031_visible,uncued_031,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,0,0,0,uncued_031_d04,"uncued_031_d04,uncued_031_d03,uncued_031_d02",,uncued_031_d04
424,pilot,,uncued_031_hidden,uncued_031,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,1,0,0,0,"uncued_031_d02,uncued_031_d01","uncued_031_d04,uncued_031_d02","uncued_031_d01,uncued_031_d02",
425,pilot,,uncued_032_visible,uncued_032,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,0,0,0,uncued_032_d01,"uncued_032_d01,uncued_032_d04,uncued_032_d02",,uncued_032_d01
426,pilot,,uncued_032_hidden,uncued_032,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,false_consensus,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,1,0,0,0,"uncued_032_d03,uncued_032_d04","uncued_032_d02,uncued_032_d03,uncued_032_d04","uncued_032_d03,uncued_032_d04",
427,pilot,,uncued_033_visible,uncued_033,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,false_consensus,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,0,0,0,0,1,0,0,0,0,,"uncued_033_d02,uncued_033_d04,uncued_033_d01",,
428,pilot,,uncued_033_hidden,uncued_033,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,false_consensus,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,1,0,0,0,"uncued_033_d04,uncued_033_d02","uncued_033_d04,uncued_033_d03","uncued_033_d02,uncued_033_d04",
429,pilot,,uncued_034_visible,uncued_034,neutral_metadata_visible,deepseek-v4-pro,active_verification,false_consensus,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,1,0,0,0,"uncued_034_d02,uncued_034_d04","uncued_034_d02,uncued_034_d03,uncued_034_d04","uncued_034_d02,uncued_034_d04",
430,pilot,,uncued_034_hidden,uncued_034,neutral_metadata_hidden,deepseek-v4-pro,active_verification,false_consensus,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,1,0,0,0,"uncued_034_d02,uncued_034_d04","uncued_034_d03,uncued_034_d02,uncued_034_d04","uncued_034_d02,uncued_034_d04",
431,pilot,,uncued_035_visible,uncued_035,neutral_metadata_visible,deepseek-v4-pro,active_verification,false_consensus,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,0,0,0,0,"uncued_035_d03,uncued_035_d04","uncued_035_d03,uncued_035_d02,uncued_035_d04","uncued_035_d03,uncued_035_d04",
432,pilot,,uncued_035_hidden,uncued_035,neutral_metadata_hidden,deepseek-v4-pro,active_verification,false_consensus,refuted,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,1,0,1,0,1,1,0,0,0,"uncued_035_d03,uncued_035_d01","uncued_035_d03,uncued_035_d01,uncued_035_d04","uncued_035_d01,uncued_035_d03",
433,pilot,,uncued_036_visible,uncued_036,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,0,0,0,uncued_036_d03,"uncued_036_d03,uncued_036_d01",,uncued_036_d03
434,pilot,,uncued_036_hidden,uncued_036,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,0,0,0,uncued_036_d04,uncued_036_d04,,uncued_036_d04
435,pilot,,uncued_037_visible,uncued_037,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,0,0,0,uncued_037_d02,"uncued_037_d02,uncued_037_d01",,uncued_037_d02
436,pilot,,uncued_037_hidden,uncued_037,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,0,0,0,uncued_037_d02,"uncued_037_d02,uncued_037_d01",,uncued_037_d02
437,pilot,,uncued_038_visible,uncued_038,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,0,0,0,uncued_038_d04,"uncued_038_d04,uncued_038_d03",,uncued_038_d04
438,pilot,,uncued_038_hidden,uncued_038,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,0,0,1,uncued_038_d03,"uncued_038_d03,uncued_038_d02,uncued_038_d01",,uncued_038_d03
439,pilot,,uncued_039_visible,uncued_039,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,0,0,1,uncued_039_d02,"uncued_039_d02,uncued_039_d04,uncued_039_d01",,uncued_039_d02
440,pilot,,uncued_039_hidden,uncued_039,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,buried_primary,supported,insufficient,1.0,0.0,0.0,belief_incorrect,0,1,0,0,1,0,1,1,1,0,0,0,uncued_039_d03,"uncued_039_d03,uncued_039_d04",,uncued_039_d03
441,pilot,,uncued_040_visible,uncued_040,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,0,0,1,uncued_040_d02,"uncued_040_d02,uncued_040_d04,uncued_040_d01",,uncued_040_d02
442,pilot,,uncued_040_hidden,uncued_040,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,buried_primary,supported,supported,1.0,1.0,1.0,none,0,0,1,0,1,0,1,1,1,0,0,0,uncued_040_d04,"uncued_040_d04,uncued_040_d03",,uncued_040_d04
443,pilot,,uncued_041_visible,uncued_041,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,0,0,1,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03",,uncued_041_d02
444,pilot,,uncued_041_hidden,uncued_041,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,0,0,1,uncued_041_d03,"uncued_041_d03,uncued_041_d04,uncued_041_d01",,uncued_041_d03
445,pilot,,uncued_042_visible,uncued_042,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,0,0,0,0,uncued_042_d01,"uncued_042_d01,uncued_042_d03",,uncued_042_d01
446,pilot,,uncued_042_hidden,uncued_042,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,0,0,0,uncued_042_d02,"uncued_042_d02,uncued_042_d03",,uncued_042_d02
447,pilot,,uncued_043_visible,uncued_043,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,0,0,0,uncued_043_d03,"uncued_043_d03,uncued_043_d01",,uncued_043_d03
448,pilot,,uncued_043_hidden,uncued_043,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,0,0,0,uncued_043_d01,uncued_043_d01,,uncued_043_d01
