row_id,source_run,variant,task_id,base_task_id,view,model,family,condition,gold_verdict,predicted_verdict,parse_success,belief_correctness,operational_epistemic_escape,primary_failure_component,belief_correct_but_operational_failed,insufficient_verdict,supported_or_refuted_verdict,polluted_support_present,clean_support_present,all_support_polluted,support_mentions_primary_source,verification_action_present,verification_action_targets_primary,robustness_variant_row,generated_lore_selected,duplicate_root_count,support_doc_ids,selected_doc_ids,polluted_support_doc_ids,clean_support_doc_ids
355,pilot,,uncued_059_visible,uncued_059,neutral_metadata_visible,claude-opus-4-7,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,"uncued_059_d02,uncued_059_d04","uncued_059_d02,uncued_059_d04,uncued_059_d01","uncued_059_d02,uncued_059_d04",
357,pilot,,uncued_055_hidden,uncued_055,neutral_metadata_hidden,gpt-5.5,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,uncued_055_d02,"uncued_055_d02,uncued_055_d01,uncued_055_d03",uncued_055_d02,
358,pilot,,uncued_047_visible,uncued_047,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,0,0,0,uncued_047_d02,"uncued_047_d02,uncued_047_d04",,uncued_047_d02
359,pilot,,uncued_059_hidden,uncued_059,neutral_metadata_hidden,claude-opus-4-7,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,"uncued_059_d01,uncued_059_d04","uncued_059_d01,uncued_059_d04,uncued_059_d02","uncued_059_d01,uncued_059_d04",
361,pilot,,uncued_047_hidden,uncued_047,neutral_metadata_hidden,gemini-3.1-pro-preview,active_verification,buried_primary,supported,supported,1.0,1.0,0.0,required_action_missing,1,0,1,0,1,0,1,1,1,0,0,0,uncued_047_d02,"uncued_047_d02,uncued_047_d01",,uncued_047_d02
364,pilot,,uncued_056_hidden,uncued_056,neutral_metadata_hidden,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,uncued_056_d03,"uncued_056_d03,uncued_056_d04,uncued_056_d02",uncued_056_d03,
366,pilot,,uncued_048_hidden,uncued_048,neutral_metadata_hidden,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,uncued_048_d02,"uncued_048_d02,uncued_048_d01,uncued_048_d04",uncued_048_d02,
367,pilot,,uncued_057_visible,uncued_057,neutral_metadata_visible,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,uncued_057_d04,"uncued_057_d04,uncued_057_d03,uncued_057_d02",uncued_057_d04,
368,pilot,,uncued_057_hidden,uncued_057,neutral_metadata_hidden,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,uncued_057_d01,"uncued_057_d01,uncued_057_d04,uncued_057_d02",uncued_057_d01,
369,pilot,,uncued_049_visible,uncued_049,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,0,uncued_049_d04,"uncued_049_d04,uncued_049_d03,uncued_049_d02",uncued_049_d04,
370,pilot,,uncued_017_visible,uncued_017,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,1,0,0,1,uncued_017_d03,"uncued_017_d04,uncued_017_d03,uncued_017_d01",uncued_017_d03,
372,pilot,,uncued_049_hidden,uncued_049,neutral_metadata_hidden,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,0,uncued_049_d02,"uncued_049_d04,uncued_049_d02,uncued_049_d03",uncued_049_d02,
373,pilot,,uncued_058_hidden,uncued_058,neutral_metadata_hidden,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,0,1,1,"uncued_058_d04,uncued_058_d03,uncued_058_d01","uncued_058_d04,uncued_058_d02,uncued_058_d03",uncued_058_d04,
377,pilot,,uncued_059_hidden,uncued_059,neutral_metadata_hidden,gpt-5.5,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,uncued_059_d01,"uncued_059_d01,uncued_059_d04,uncued_059_d02",uncued_059_d01,
381,pilot,,uncued_052_visible,uncued_052,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,0,uncued_052_d02,"uncued_052_d02,uncued_052_d01,uncued_052_d04",uncued_052_d02,
383,pilot,,uncued_052_hidden,uncued_052,neutral_metadata_hidden,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,uncued_052_d03,"uncued_052_d03,uncued_052_d04,uncued_052_d02",uncued_052_d03,
384,pilot,,uncued_053_visible,uncued_053,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,0,0,0,0,1,1,0,1,1,,"uncued_053_d04,uncued_053_d01,uncued_053_d03",,
385,pilot,,uncued_018_hidden,uncued_018,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,1,0,0,1,uncued_018_d01,"uncued_018_d04,uncued_018_d01,uncued_018_d02",uncued_018_d01,
386,pilot,,uncued_053_hidden,uncued_053,neutral_metadata_hidden,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,0,0,0,0,1,1,0,1,0,,"uncued_053_d04,uncued_053_d01,uncued_053_d03",,
387,pilot,,uncued_054_visible,uncued_054,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,0,0,0,0,1,1,0,1,1,,"uncued_054_d03,uncued_054_d01,uncued_054_d04",,
388,pilot,,uncued_054_hidden,uncued_054,neutral_metadata_hidden,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,0,0,0,0,1,1,0,1,1,,"uncued_054_d02,uncued_054_d04,uncued_054_d03",,
389,pilot,,uncued_019_visible,uncued_019,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,0,0,0,0,uncued_019_d01,"uncued_019_d01,uncued_019_d04",uncued_019_d01,
390,pilot,,uncued_055_visible,uncued_055,neutral_metadata_visible,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,0,0,0,0,1,1,0,1,1,,"uncued_055_d04,uncued_055_d03,uncued_055_d01",,
391,pilot,,uncued_055_hidden,uncued_055,neutral_metadata_hidden,gemini-3.1-pro-preview,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,0,0,0,0,1,1,0,1,1,,"uncued_055_d03,uncued_055_d02,uncued_055_d01",,
392,pilot,,uncued_019_hidden,uncued_019,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,0,0,0,1,uncued_019_d03,"uncued_019_d02,uncued_019_d03,uncued_019_d01",uncued_019_d03,
393,pilot,,uncued_056_visible,uncued_056,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,uncued_056_d01,"uncued_056_d04,uncued_056_d01,uncued_056_d03",uncued_056_d01,
394,pilot,,uncued_056_hidden,uncued_056,neutral_metadata_hidden,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,"uncued_056_d03,uncued_056_d04","uncued_056_d03,uncued_056_d02,uncued_056_d04","uncued_056_d03,uncued_056_d04",
396,pilot,,uncued_020_visible,uncued_020,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,0,0,0,0,uncued_020_d03,"uncued_020_d03,uncued_020_d01",uncued_020_d03,
398,pilot,,uncued_058_visible,uncued_058,neutral_metadata_visible,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,"uncued_058_d01,uncued_058_d02","uncued_058_d01,uncued_058_d04,uncued_058_d02","uncued_058_d01,uncued_058_d02",
402,pilot,,uncued_059_hidden,uncued_059,neutral_metadata_hidden,gemini-3.1-pro-preview,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,uncued_059_d01,"uncued_059_d01,uncued_059_d02,uncued_059_d04",uncued_059_d01,
406,pilot,,uncued_022_hidden,uncued_022,neutral_metadata_hidden,deepseek-v4-pro,active_verification,conflicting_evidence,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,1,0,0,1,uncued_022_d02,"uncued_022_d04,uncued_022_d02,uncued_022_d01",uncued_022_d02,
410,pilot,,uncued_024_hidden,uncued_024,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,false_consensus,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,1,0,0,0,"uncued_024_d02,uncued_024_d04","uncued_024_d01,uncued_024_d02,uncued_024_d04","uncued_024_d02,uncued_024_d04",
413,pilot,,uncued_026_visible,uncued_026,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,false_consensus,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,1,0,0,0,"uncued_026_d03,uncued_026_d04","uncued_026_d03,uncued_026_d02,uncued_026_d04","uncued_026_d03,uncued_026_d04",
423,pilot,,uncued_031_visible,uncued_031,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,0,0,0,uncued_031_d04,"uncued_031_d04,uncued_031_d03,uncued_031_d02",,uncued_031_d04
424,pilot,,uncued_031_hidden,uncued_031,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,dirty_support,1,0,1,1,0,1,0,1,1,0,0,0,"uncued_031_d02,uncued_031_d01","uncued_031_d04,uncued_031_d02","uncued_031_d01,uncued_031_d02",
425,pilot,,uncued_032_visible,uncued_032,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,false_consensus,refuted,refuted,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,0,0,0,uncued_032_d01,"uncued_032_d01,uncued_032_d04,uncued_032_d02",,uncued_032_d01
443,pilot,,uncued_041_visible,uncued_041,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,0,0,1,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03",,uncued_041_d02
444,pilot,,uncued_041_hidden,uncued_041,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,0,0,1,uncued_041_d03,"uncued_041_d03,uncued_041_d04,uncued_041_d01",,uncued_041_d03
445,pilot,,uncued_042_visible,uncued_042,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,0,0,0,0,uncued_042_d01,"uncued_042_d01,uncued_042_d03",,uncued_042_d01
446,pilot,,uncued_042_hidden,uncued_042,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,0,0,0,uncued_042_d02,"uncued_042_d02,uncued_042_d03",,uncued_042_d02
447,pilot,,uncued_043_visible,uncued_043,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,0,0,0,uncued_043_d03,"uncued_043_d03,uncued_043_d01",,uncued_043_d03
448,pilot,,uncued_043_hidden,uncued_043,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,0,0,0,uncued_043_d01,uncued_043_d01,,uncued_043_d01
449,pilot,,uncued_044_visible,uncued_044,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,0,0,0,uncued_044_d04,"uncued_044_d04,uncued_044_d03",,uncued_044_d04
450,pilot,,uncued_044_hidden,uncued_044,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,0,0,0,uncued_044_d02,"uncued_044_d02,uncued_044_d03",,uncued_044_d02
452,pilot,,uncued_045_hidden,uncued_045,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,buried_primary,supported,supported,1.0,1.0,0.0,duplicate_or_same_root_failure,1,0,1,0,1,0,1,1,1,0,0,1,uncued_045_d04,"uncued_045_d04,uncued_045_d03,uncued_045_d01",,uncued_045_d04
454,pilot,,uncued_046_hidden,uncued_046,neutral_metadata_hidden,deepseek-v4-pro,active_verification,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,0,0,1,uncued_046_d01,"uncued_046_d01,uncued_046_d04,uncued_046_d02",,uncued_046_d01
455,pilot,,uncued_047_visible,uncued_047,neutral_metadata_visible,deepseek-v4-pro,active_verification,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,0,0,1,uncued_047_d02,"uncued_047_d02,uncued_047_d04,uncued_047_d01",,uncued_047_d02
456,pilot,,uncued_047_hidden,uncued_047,neutral_metadata_hidden,deepseek-v4-pro,active_verification,buried_primary,supported,supported,1.0,1.0,0.0,evidence_value_below_threshold,1,0,1,0,1,0,1,1,1,0,0,1,uncued_047_d02,"uncued_047_d02,uncued_047_d01,uncued_047_d04",,uncued_047_d02
458,pilot,,uncued_048_hidden,uncued_048,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,0,"uncued_048_d02,uncued_048_d01","uncued_048_d02,uncued_048_d04","uncued_048_d01,uncued_048_d02",
459,pilot,,uncued_049_visible,uncued_049,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,0,"uncued_049_d04,uncued_049_d01","uncued_049_d04,uncued_049_d03,uncued_049_d02","uncued_049_d01,uncued_049_d04",
460,pilot,,uncued_049_hidden,uncued_049,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,0,"uncued_049_d02,uncued_049_d01","uncued_049_d04,uncued_049_d02,uncued_049_d03","uncued_049_d01,uncued_049_d02",
461,pilot,,uncued_050_visible,uncued_050,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,"uncued_050_d02,uncued_050_d04","uncued_050_d04,uncued_050_d02,uncued_050_d01","uncued_050_d02,uncued_050_d04",
462,pilot,,uncued_050_hidden,uncued_050,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,"uncued_050_d02,uncued_050_d01","uncued_050_d02,uncued_050_d01,uncued_050_d04","uncued_050_d01,uncued_050_d02",
464,pilot,,uncued_051_hidden,uncued_051,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,0,"uncued_051_d04,uncued_051_d01","uncued_051_d04,uncued_051_d02,uncued_051_d03","uncued_051_d01,uncued_051_d04",
465,pilot,,uncued_052_visible,uncued_052,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,"uncued_052_d02,uncued_052_d03","uncued_052_d02,uncued_052_d03,uncued_052_d04","uncued_052_d02,uncued_052_d03",
466,pilot,,uncued_052_hidden,uncued_052,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,0,"uncued_052_d03,uncued_052_d04","uncued_052_d03,uncued_052_d02","uncued_052_d03,uncued_052_d04",
467,pilot,,uncued_053_visible,uncued_053,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,"uncued_053_d04,uncued_053_d01","uncued_053_d04,uncued_053_d01,uncued_053_d02","uncued_053_d01,uncued_053_d04",
468,pilot,,uncued_053_hidden,uncued_053,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,"uncued_053_d02,uncued_053_d03","uncued_053_d02,uncued_053_d03","uncued_053_d02,uncued_053_d03",
469,pilot,,uncued_054_visible,uncued_054,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,0,0,1,0,"uncued_054_d03,uncued_054_d01,uncued_054_d02,uncued_054_d04","uncued_054_d04,uncued_054_d01,uncued_054_d02","uncued_054_d03,uncued_054_d04",
470,pilot,,uncued_054_hidden,uncued_054,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,"uncued_054_d02,uncued_054_d04","uncued_054_d02,uncued_054_d04,uncued_054_d01","uncued_054_d02,uncued_054_d04",
472,pilot,,uncued_055_hidden,uncued_055,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,0,"uncued_055_d02,uncued_055_d01","uncued_055_d02,uncued_055_d03,uncued_055_d04","uncued_055_d01,uncued_055_d02",
473,pilot,,uncued_056_visible,uncued_056,neutral_metadata_visible,deepseek-v4-pro,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,0,uncued_056_d01,"uncued_056_d04,uncued_056_d01,uncued_056_d02",uncued_056_d01,
474,pilot,,uncued_056_hidden,uncued_056,neutral_metadata_hidden,deepseek-v4-pro,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,0,"uncued_056_d03,uncued_056_d04","uncued_056_d03,uncued_056_d01,uncued_056_d02","uncued_056_d03,uncued_056_d04",
477,pilot,,uncued_058_visible,uncued_058,neutral_metadata_visible,deepseek-v4-pro,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,"uncued_058_d01,uncued_058_d02","uncued_058_d01,uncued_058_d03,uncued_058_d02","uncued_058_d01,uncued_058_d02",
478,pilot,,uncued_058_hidden,uncued_058,neutral_metadata_hidden,deepseek-v4-pro,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,0,"uncued_058_d04,uncued_058_d02","uncued_058_d04,uncued_058_d03,uncued_058_d01","uncued_058_d02,uncued_058_d04",
479,pilot,,uncued_059_visible,uncued_059,neutral_metadata_visible,deepseek-v4-pro,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,"uncued_059_d02,uncued_059_d04","uncued_059_d02,uncued_059_d04,uncued_059_d01","uncued_059_d02,uncued_059_d04",
480,pilot,,uncued_059_hidden,uncued_059,neutral_metadata_hidden,deepseek-v4-pro,active_verification,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,0,1,1,"uncued_059_d01,uncued_059_d04","uncued_059_d01,uncued_059_d04,uncued_059_d02","uncued_059_d01,uncued_059_d04",
481,robustness,baseline_original,uncued_049_visible,uncued_049,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_049_d04,uncued_049_d03,uncued_049_d02","uncued_049_d04,uncued_049_d02,uncued_049_d03",uncued_049_d04,
482,robustness,baseline_original,uncued_049_visible,uncued_049,neutral_metadata_visible,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_049_d04,uncued_049_d01,uncued_049_d02","uncued_049_d04,uncued_049_d01,uncued_049_d02","uncued_049_d01,uncued_049_d04",
483,robustness,order_randomized,uncued_049_visible,uncued_049,neutral_metadata_visible,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_049_d04,uncued_049_d02,uncued_049_d03","uncued_049_d04,uncued_049_d02,uncued_049_d03",uncued_049_d04,
484,robustness,order_randomized,uncued_049_visible,uncued_049,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_049_d04,uncued_049_d02,uncued_049_d03","uncued_049_d04,uncued_049_d02,uncued_049_d03",uncued_049_d04,
485,robustness,source_type_masked,uncued_049_visible,uncued_049,neutral_metadata_visible,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_049_d04,uncued_049_d01,uncued_049_d02","uncued_049_d04,uncued_049_d01,uncued_049_d02","uncued_049_d01,uncued_049_d04",
486,robustness,source_type_masked,uncued_049_visible,uncued_049,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,1,1,1,uncued_049_d04,"uncued_049_d01,uncued_049_d04,uncued_049_d02",uncued_049_d04,
487,robustness,prompt_paraphrase,uncued_049_visible,uncued_049,neutral_metadata_visible,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_049_d04,uncued_049_d02,uncued_049_d03","uncued_049_d04,uncued_049_d01,uncued_049_d02",uncued_049_d04,
488,robustness,prompt_paraphrase,uncued_049_visible,uncued_049,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_049_d03,uncued_049_d04,uncued_049_d02","uncued_049_d03,uncued_049_d04,uncued_049_d02",uncued_049_d04,
489,robustness,citation_masked,uncued_049_visible,uncued_049,neutral_metadata_visible,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_049_d04,uncued_049_d01,uncued_049_d03,uncued_049_d02","uncued_049_d04,uncued_049_d01,uncued_049_d02","uncued_049_d01,uncued_049_d04",
490,robustness,citation_masked,uncued_049_visible,uncued_049,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_049_d03,uncued_049_d04,uncued_049_d02","uncued_049_d04,uncued_049_d02,uncued_049_d03",uncued_049_d04,
491,robustness,baseline_original,uncued_050_visible,uncued_050,neutral_metadata_visible,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,1,"uncued_050_d04,uncued_050_d02,uncued_050_d03,uncued_050_d01","uncued_050_d04,uncued_050_d02,uncued_050_d03","uncued_050_d02,uncued_050_d04",
492,robustness,baseline_original,uncued_050_visible,uncued_050,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,1,0,1,1,1,1,0,"uncued_050_d04,uncued_050_d02","uncued_050_d04,uncued_050_d01,uncued_050_d03","uncued_050_d02,uncued_050_d04",
494,robustness,order_randomized,uncued_050_visible,uncued_050,neutral_metadata_visible,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_050_d04,uncued_050_d03,uncued_050_d01","uncued_050_d04,uncued_050_d03,uncued_050_d01",uncued_050_d04,
495,robustness,source_type_masked,uncued_050_visible,uncued_050,neutral_metadata_visible,gemini-3.1-pro-preview,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_050_d03,uncued_050_d01,uncued_050_d04","uncued_050_d04,uncued_050_d03,uncued_050_d01",uncued_050_d04,
496,robustness,source_type_masked,uncued_050_visible,uncued_050,neutral_metadata_visible,gpt-5.5,packet_judgment,generated_lore,insufficient,insufficient,1.0,1.0,0.0,generated_lore_selected,1,1,0,1,0,0,0,1,1,1,1,0,"uncued_050_d04,uncued_050_d01,uncued_050_d03","uncued_050_d04,uncued_050_d01,uncued_050_d03",uncued_050_d04,
