task_id,family,condition,difficulty,model,provider,budget_setting,prompt_condition,backend,parse_success,empty_output,schema_missing,attempt_count,visible_output_tokens,answer_word_count,evidence_assessment_word_count,max_action_rationale_word_count,supporting_evidence_count,rejected_evidence_count,overlength_rate,belief_correctness,evidence_cleanliness,uncertainty_discipline,primary_seeking_rate,duplicate_avoidance_rate,generated_lore_avoidance_rate,contradiction_seeking_rate,evidence_value_score,primary_action_rate,contradiction_action_rate,generated_lore_trace_rate,epistemic_escape,operational_epistemic_escape,conditional_epistemic_escape,confidence,cost_usd,gold_verdict,predicted_verdict,supporting_evidence,selected_doc_ids,actions,verification_action_score
ert_071,evidence_selection,buried_primary,L4,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.62,0.0,refuted,supported,"eham_103_primary_a,eham_103_primary_b","eham_103_primary_a,eham_103_primary_b",[],
ert_072,evidence_selection,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,insufficient,insufficient,,"eham_120_context_06,eham_120_context_07,eham_120_context_08",[],
ert_072,evidence_selection,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,insufficient,insufficient,,"eham_120_context_06,eham_120_context_07,eham_120_context_08",[],
ert_073,evidence_selection,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,insufficient,insufficient,,"eham_121_context_06,eham_121_context_07,eham_121_context_08",[],
ert_073,evidence_selection,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,insufficient,insufficient,,"eham_121_context_06,eham_121_context_07,eham_121_context_08",[],
ert_074,evidence_selection,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,insufficient,insufficient,,"eham_122_context_06,eham_122_context_07,eham_122_context_08",[],
ert_074,evidence_selection,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,insufficient,insufficient,,"eham_122_context_06,eham_122_context_07,eham_122_context_08",[],
ert_075,evidence_selection,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,insufficient,insufficient,,"eham_123_context_06,eham_123_context_07,eham_123_context_08",[],
ert_075,evidence_selection,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,insufficient,insufficient,,"eham_123_context_06,eham_123_context_07,eham_123_context_08",[],
ert_076,evidence_selection,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,insufficient,insufficient,,"eham_124_context_04,eham_124_context_05,eham_124_context_06",[],
ert_076,evidence_selection,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,insufficient,insufficient,,"eham_124_context_04,eham_124_context_05,eham_124_context_06",[],
ert_077,evidence_selection,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,insufficient,insufficient,,"eham_125_context_05,eham_125_context_06,eham_125_context_07",[],
ert_077,evidence_selection,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,insufficient,insufficient,,"eham_125_context_05,eham_125_context_06,eham_125_context_07",[],
ert_078,evidence_selection,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,insufficient,insufficient,,"eham_126_context_04,eham_126_context_05,eham_126_context_06",[],
ert_078,evidence_selection,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,insufficient,insufficient,,"eham_126_context_04,eham_126_context_05,eham_126_context_06",[],
ert_079,evidence_selection,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,insufficient,insufficient,,"eham_127_context_06,eham_127_context_07,eham_127_context_08",[],
ert_079,evidence_selection,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,insufficient,insufficient,,"eham_127_context_06,eham_127_context_07,eham_127_context_08",[],
ert_080,active_verification,clean,L0,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.62,0.0,supported,supported,"eham_000_primary_a,eham_000_primary_b",,"[{""action"": ""open"", ""target"": ""eham_000_primary_a"", ""rationale"": ""Inspect primary-looking record.""}]",0.3333333333333333
ert_080,active_verification,clean,L0,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.62,0.0,supported,supported,"eham_000_primary_a,eham_000_primary_b",,"[{""action"": ""open"", ""target"": ""eham_000_primary_a"", ""rationale"": ""Inspect primary-looking record.""}]",0.3333333333333333
ert_081,active_verification,clean,L0,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.62,0.0,supported,supported,"eham_001_primary_a,eham_001_primary_b",,"[{""action"": ""open"", ""target"": ""eham_001_primary_a"", ""rationale"": ""Inspect primary-looking record.""}]",0.3333333333333333
ert_081,active_verification,clean,L0,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.62,0.0,supported,supported,"eham_001_primary_a,eham_001_primary_b",,"[{""action"": ""open"", ""target"": ""eham_001_primary_a"", ""rationale"": ""Inspect primary-looking record.""}]",0.3333333333333333
ert_082,active_verification,clean,L0,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.62,0.0,supported,supported,"eham_002_primary_a,eham_002_primary_b",,"[{""action"": ""open"", ""target"": ""eham_002_primary_a"", ""rationale"": ""Inspect primary-looking record.""}]",0.3333333333333333
ert_082,active_verification,clean,L0,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.62,0.0,supported,supported,"eham_002_primary_a,eham_002_primary_b",,"[{""action"": ""open"", ""target"": ""eham_002_primary_a"", ""rationale"": ""Inspect primary-looking record.""}]",0.3333333333333333
ert_083,active_verification,clean,L0,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.62,0.0,supported,supported,"eham_003_primary_a,eham_003_primary_b",,"[{""action"": ""open"", ""target"": ""eham_003_primary_a"", ""rationale"": ""Inspect primary-looking record.""}]",0.3333333333333333
ert_083,active_verification,clean,L0,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.62,0.0,supported,supported,"eham_003_primary_a,eham_003_primary_b",,"[{""action"": ""open"", ""target"": ""eham_003_primary_a"", ""rationale"": ""Inspect primary-looking record.""}]",0.3333333333333333
ert_084,active_verification,conflicting_evidence,L2,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,supported,"eham_048_primary_a,eham_048_primary_b",,"[{""action"": ""open"", ""target"": ""eham_048_primary_a"", ""rationale"": ""Inspect primary-looking record.""}, {""action"": ""search_contradiction"", ""target"": ""Was Novalis Robotics' EU safety certification still valid in January 2025?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_084,active_verification,conflicting_evidence,L2,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,supported,"eham_048_primary_a,eham_048_primary_b",,"[{""action"": ""open"", ""target"": ""eham_048_primary_a"", ""rationale"": ""Inspect primary-looking record.""}, {""action"": ""search_contradiction"", ""target"": ""Was Novalis Robotics' EU safety certification still valid in January 2025?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_085,active_verification,conflicting_evidence,L2,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,supported,"eham_049_primary_a,eham_049_primary_b",,"[{""action"": ""open"", ""target"": ""eham_049_primary_a"", ""rationale"": ""Inspect primary-looking record.""}, {""action"": ""search_contradiction"", ""target"": ""Was Novalis Robotics' EU safety certification still valid in January 2025?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_085,active_verification,conflicting_evidence,L2,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,supported,"eham_049_primary_a,eham_049_primary_b",,"[{""action"": ""open"", ""target"": ""eham_049_primary_a"", ""rationale"": ""Inspect primary-looking record.""}, {""action"": ""search_contradiction"", ""target"": ""Was Novalis Robotics' EU safety certification still valid in January 2025?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_086,active_verification,conflicting_evidence,L2,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,supported,"eham_050_primary_a,eham_050_primary_b",,"[{""action"": ""open"", ""target"": ""eham_050_primary_a"", ""rationale"": ""Inspect primary-looking record.""}, {""action"": ""search_contradiction"", ""target"": ""Was Novalis Robotics' EU safety certification still valid in January 2025?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_086,active_verification,conflicting_evidence,L2,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,supported,"eham_050_primary_a,eham_050_primary_b",,"[{""action"": ""open"", ""target"": ""eham_050_primary_a"", ""rationale"": ""Inspect primary-looking record.""}, {""action"": ""search_contradiction"", ""target"": ""Was Novalis Robotics' EU safety certification still valid in January 2025?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_087,active_verification,conflicting_evidence,L2,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,supported,"eham_051_primary_a,eham_051_primary_b",,"[{""action"": ""open"", ""target"": ""eham_051_primary_a"", ""rationale"": ""Inspect primary-looking record.""}, {""action"": ""search_contradiction"", ""target"": ""Was Novalis Robotics' EU safety certification still valid in January 2025?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_087,active_verification,conflicting_evidence,L2,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,supported,"eham_051_primary_a,eham_051_primary_b",,"[{""action"": ""open"", ""target"": ""eham_051_primary_a"", ""rationale"": ""Inspect primary-looking record.""}, {""action"": ""search_contradiction"", ""target"": ""Was Novalis Robotics' EU safety certification still valid in January 2025?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_088,active_verification,false_consensus,L3,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,supported,eham_072_primary_a,,"[{""action"": ""open"", ""target"": ""eham_072_primary_a"", ""rationale"": ""Inspect primary-looking record.""}, {""action"": ""search_contradiction"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_088,active_verification,false_consensus,L3,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,supported,eham_072_primary_a,,"[{""action"": ""open"", ""target"": ""eham_072_primary_a"", ""rationale"": ""Inspect primary-looking record.""}, {""action"": ""search_contradiction"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_089,active_verification,false_consensus,L3,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,supported,eham_073_primary_a,,"[{""action"": ""open"", ""target"": ""eham_073_primary_a"", ""rationale"": ""Inspect primary-looking record.""}, {""action"": ""search_contradiction"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_089,active_verification,false_consensus,L3,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,supported,eham_073_primary_a,,"[{""action"": ""open"", ""target"": ""eham_073_primary_a"", ""rationale"": ""Inspect primary-looking record.""}, {""action"": ""search_contradiction"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_090,active_verification,false_consensus,L3,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,supported,eham_074_primary_a,,"[{""action"": ""open"", ""target"": ""eham_074_primary_a"", ""rationale"": ""Inspect primary-looking record.""}, {""action"": ""search_contradiction"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_090,active_verification,false_consensus,L3,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,supported,eham_074_primary_a,,"[{""action"": ""open"", ""target"": ""eham_074_primary_a"", ""rationale"": ""Inspect primary-looking record.""}, {""action"": ""search_contradiction"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_091,active_verification,false_consensus,L3,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,supported,eham_075_primary_a,,"[{""action"": ""open"", ""target"": ""eham_075_primary_a"", ""rationale"": ""Inspect primary-looking record.""}, {""action"": ""search_contradiction"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_091,active_verification,false_consensus,L3,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,supported,eham_075_primary_a,,"[{""action"": ""open"", ""target"": ""eham_075_primary_a"", ""rationale"": ""Inspect primary-looking record.""}, {""action"": ""search_contradiction"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_092,active_verification,buried_primary,L4,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,insufficient,,,"[{""action"": ""search_primary"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Need primary evidence.""}, {""action"": ""search_contradiction"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_092,active_verification,buried_primary,L4,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,insufficient,,,"[{""action"": ""search_primary"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Need primary evidence.""}, {""action"": ""search_contradiction"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_093,active_verification,buried_primary,L4,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,insufficient,,,"[{""action"": ""search_primary"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Need primary evidence.""}, {""action"": ""search_contradiction"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_093,active_verification,buried_primary,L4,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,insufficient,,,"[{""action"": ""search_primary"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Need primary evidence.""}, {""action"": ""search_contradiction"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_094,active_verification,buried_primary,L4,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,insufficient,,,"[{""action"": ""search_primary"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Need primary evidence.""}, {""action"": ""search_contradiction"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_094,active_verification,buried_primary,L4,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,insufficient,,,"[{""action"": ""search_primary"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Need primary evidence.""}, {""action"": ""search_contradiction"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_095,active_verification,buried_primary,L4,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,insufficient,,,"[{""action"": ""search_primary"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Need primary evidence.""}, {""action"": ""search_contradiction"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_095,active_verification,buried_primary,L4,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.62,0.0,refuted,insufficient,,,"[{""action"": ""search_primary"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Need primary evidence.""}, {""action"": ""search_contradiction"", ""target"": ""Did Novalis Robotics reduce its 2024 recall rate below two percent?"", ""rationale"": ""Check contradiction.""}]",0.6666666666666666
ert_096,active_verification,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.62,0.0,insufficient,insufficient,,,"[{""action"": ""search_primary"", ""target"": ""Is there reliable evidence that Novalis Robotics ran Project LumenShield in 2024?"", ""rationale"": ""Need primary evidence.""}, {""action"": ""trace_source"", ""target"": ""eham_120_pollutant_root"", ""rationale"": ""Trace weak source provenance.""}]",0.6666666666666666
ert_096,active_verification,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.62,0.0,insufficient,insufficient,,,"[{""action"": ""search_primary"", ""target"": ""Is there reliable evidence that Novalis Robotics ran Project LumenShield in 2024?"", ""rationale"": ""Need primary evidence.""}, {""action"": ""trace_source"", ""target"": ""eham_120_pollutant_root"", ""rationale"": ""Trace weak source provenance.""}]",0.6666666666666666
ert_097,active_verification,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.62,0.0,insufficient,insufficient,,,"[{""action"": ""search_primary"", ""target"": ""Did Novalis Robotics sign a 2024 MiraCert quantum battery certification deal?"", ""rationale"": ""Need primary evidence.""}, {""action"": ""trace_source"", ""target"": ""eham_121_pollutant_root"", ""rationale"": ""Trace weak source provenance.""}]",0.6666666666666666
ert_097,active_verification,generated_lore,L5,heuristic_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.62,0.0,insufficient,insufficient,,,"[{""action"": ""search_primary"", ""target"": ""Did Novalis Robotics sign a 2024 MiraCert quantum battery certification deal?"", ""rationale"": ""Need primary evidence.""}, {""action"": ""trace_source"", ""target"": ""eham_121_pollutant_root"", ""rationale"": ""Trace weak source provenance.""}]",0.6666666666666666
