task_id,family,condition,difficulty,model,provider,budget_setting,prompt_condition,backend,parse_success,empty_output,schema_missing,attempt_count,visible_output_tokens,answer_word_count,evidence_assessment_word_count,max_action_rationale_word_count,supporting_evidence_count,rejected_evidence_count,overlength_rate,belief_correctness,evidence_cleanliness,uncertainty_discipline,primary_seeking_rate,duplicate_avoidance_rate,generated_lore_avoidance_rate,contradiction_seeking_rate,evidence_value_score,primary_action_rate,contradiction_action_rate,generated_lore_trace_rate,epistemic_escape,operational_epistemic_escape,conditional_epistemic_escape,confidence,cost_usd,gold_verdict,predicted_verdict,supporting_evidence,selected_doc_ids,actions,verification_action_score
ert_077,evidence_selection,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,"eham_126_context_07,eham_125_context_13,eham_126_context_05",[],
ert_078,evidence_selection,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,"eham_126_context_11,eham_126_context_07,eham_126_context_13",[],
ert_078,evidence_selection,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,"eham_126_context_11,eham_126_context_07,eham_126_context_13",[],
ert_079,evidence_selection,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,"eham_127_pollutant_root,eham_128_context_05,eham_127_context_06",[],
ert_079,evidence_selection,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,"eham_127_pollutant_root,eham_128_context_05,eham_127_context_06",[],
ert_080,active_verification,clean,L0,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_080,active_verification,clean,L0,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_081,active_verification,clean,L0,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_081,active_verification,clean,L0,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_082,active_verification,clean,L0,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_082,active_verification,clean,L0,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_083,active_verification,clean,L0,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_083,active_verification,clean,L0,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_084,active_verification,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_084,active_verification,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_085,active_verification,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_085,active_verification,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_086,active_verification,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_086,active_verification,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_087,active_verification,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_087,active_verification,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_088,active_verification,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_088,active_verification,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_089,active_verification,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_089,active_verification,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_090,active_verification,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_090,active_verification,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_091,active_verification,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_091,active_verification,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_092,active_verification,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_092,active_verification,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_093,active_verification,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_093,active_verification,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_094,active_verification,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_094,active_verification,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_095,active_verification,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_095,active_verification,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_096,active_verification,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_096,active_verification,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_097,active_verification,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_097,active_verification,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_098,active_verification,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_098,active_verification,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_099,active_verification,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
ert_099,active_verification,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,,"[{""action"": ""abstain"", ""target"": ""claim"", ""rationale"": ""ID-only baseline has no evidence text.""}]",0.0
